0.88346E-05 0.26580E-07 0.00000E+01 213376 0 0 12053 0.13650E+10 0.00000E+01 0.88346E-05 0.00000E+01 0.00000E+01 0
1 9.1499e-06 2.6037e-07 1.8226 0.00068269 9.1499e-06
2 8.8923e-06 1.2508e-07 1.2741 0.0004082 8.8923e-06
3 8.9127e-06 7.9202e-08 1.1383 0.0006592 8.9127e-06
4 8.6934e-06 1.8288e-07 1.3473 0.00027416 8.6934e-06
5 8.8837e-06 1.4241e-07 1.452 0.0006823 8.8837e-06
6 8.9265e-06 8.1122e-08 1.1641 0.00062461 8.9265e-06
7 8.7297e-06 2.2146e-07 1.6248 0.00058231 8.7297e-06
8 8.7293e-06 1.3284e-07 1.3784 0.00080824 8.7293e-06
9 8.7772e-06 6.3505e-08 0.92679 0.00021394 8.7772e-06
10 8.5069e-06 1.4577e-07 1.0975 0.00010523 8.5069e-06
11 9.0475e-06 1.4993e-07 1.501 0.00059019 9.0475e-06
12 8.8194e-06 6.267e-08 0.91023 0.00024527 8.8194e-06
13 8.3601e-06 3.2029e-07 1.735 0.00035796 8.3601e-06
14 8.6845e-06 1.735e-07 1.2796 0.00027446 8.6845e-06
15 8.8616e-06 9.568e-08 0.97796 0.0001443 8.8616e-06
16 8.9617e-06 2.8402e-07 2.0298 0.0008389 8.9617e-06
17 8.9273e-06 1.1019e-07 1.118 0.00037432 8.9273e-06
18 8.8626e-06 6.804e-08 0.98341 0.00034496 8.8626e-06
19 8.9614e-06 3.2111e-07 1.6228 0.00026406 8.9614e-06
20 8.9796e-06 2.3084e-07 1.6464 0.00062862 8.9796e-06
21 8.6907e-06 1.0035e-07 1.0459 0.0002979 8.6907e-06
22 8.9821e-06 2.5961e-07 1.8511 0.00060544 8.9821e-06
23 9.0127e-06 2.3018e-07 2.3132 0.0016454 9.0127e-06
24 8.8315e-06 6.4646e-08 0.93764 0.00026713 8.8315e-06
<lo_statistics>
<cumulated_time> 180.224488 </cumulated_time>
</lo_statistics>
