0.18176E-05 0.14976E-07 0.00000E+01 110018 0 0 3066 0.16680E+10 0.00000E+01 0.18176E-05 0.00000E+01 0.00000E+01 0
1 1.8571e-06 5.5725e-08 3.0007 0.00022766 1.8571e-06
2 1.9048e-06 3.0516e-08 2.2657 0.00016338 1.9048e-06
3 1.8395e-06 1.7117e-08 1.8611 0.00010424 1.8395e-06
4 1.7135e-06 8.9359e-08 3.6875 0.00015552 1.7135e-06
5 1.7733e-06 4.6067e-08 2.5978 0.00010308 1.7733e-06
6 1.7872e-06 2.7998e-08 2.2155 0.0001942 1.7872e-06
<lo_statistics>
<cumulated_time> 81.502804 </cumulated_time>
</lo_statistics>
