# W [GeV]    S_gg [GeV^-1]
3.491776e+02    5.220650e-06
3.599908e+02    4.881745e-06
3.655223e+02    4.720876e-06
3.711389e+02    4.563635e-06
3.768417e+02    4.411747e-06
3.826321e+02    4.264567e-06
3.885116e+02    4.123783e-06
3.944814e+02    3.984654e-06
4.005429e+02    3.849837e-06
4.066975e+02    3.720257e-06
4.129467e+02    3.593641e-06
4.192920e+02    3.471814e-06
4.257347e+02    3.354563e-06
4.322765e+02    3.238489e-06
4.389187e+02    3.126290e-06
4.456630e+02    3.019506e-06
4.525110e+02    2.913149e-06
4.594642e+02    2.810731e-06
4.665242e+02    2.712599e-06
4.736927e+02    2.617638e-06
4.809713e+02    2.524179e-06
4.883618e+02    2.435254e-06
4.958659e+02    2.349159e-06
5.034853e+02    2.262639e-06
5.112217e+02    2.182313e-06
5.270530e+02    2.026801e-06
5.351516e+02    1.953065e-06
5.433746e+02    1.881676e-06
5.517240e+02    1.812344e-06
5.602016e+02    1.745249e-06
5.688096e+02    1.678908e-06
5.775498e+02    1.617958e-06
5.864242e+02    1.556725e-06
5.954351e+02    1.497648e-06
6.138743e+02    1.386121e-06
6.233070e+02    1.333467e-06
6.426093e+02    1.232355e-06
6.524835e+02    1.184998e-06
6.625094e+02    1.138150e-06
6.726894e+02    1.093302e-06
6.935210e+02    1.008517e-06
7.041775e+02    9.680107e-07
7.149977e+02    9.292657e-07
7.259842e+02    8.920140e-07
7.371395e+02    8.558789e-07
7.484662e+02    8.204547e-07
7.599669e+02    7.873434e-07
7.716444e+02    7.542065e-07
7.835013e+02    7.233242e-07
7.955404e+02    6.928419e-07
8.077645e+02    6.639472e-07
8.201764e+02    6.357326e-07
8.327791e+02    6.086836e-07
8.455754e+02    5.826463e-07
8.585683e+02    5.574656e-07
8.717608e+02    5.336007e-07
8.851561e+02    5.101819e-07
9.125673e+02    4.660320e-07
9.265896e+02    4.455184e-07
9.408273e+02    4.254733e-07
9.552839e+02    4.062979e-07
9.699626e+02    3.879387e-07
1.000000e+03    3.530925e-07
