# W [GeV]    S_gg [GeV^-1]
1.000000e+01    2.231307e-03
1.015366e+01    2.188141e-03
1.030968e+01    2.145264e-03
1.046809e+01    2.101464e-03
1.062894e+01    2.058541e-03
1.079226e+01    2.017378e-03
1.112648e+01    1.937779e-03
1.129744e+01    1.899032e-03
1.147104e+01    1.859749e-03
1.164730e+01    1.823582e-03
1.182627e+01    1.785247e-03
1.219250e+01    1.715390e-03
1.237985e+01    1.681086e-03
1.257007e+01    1.647846e-03
1.276322e+01    1.612296e-03
1.295934e+01    1.580328e-03
1.315847e+01    1.547814e-03
1.336066e+01    1.518120e-03
1.356595e+01    1.486657e-03
1.398606e+01    1.426644e-03
1.420097e+01    1.397983e-03
1.464074e+01    1.342727e-03
1.486570e+01    1.316198e-03
1.509413e+01    1.288463e-03
1.532606e+01    1.261195e-03
1.556155e+01    1.235897e-03
1.580067e+01    1.211458e-03
1.628998e+01    1.161956e-03
1.654029e+01    1.138145e-03
1.679444e+01    1.114735e-03
1.705250e+01    1.091624e-03
1.731453e+01    1.069512e-03
1.758058e+01    1.047022e-03
1.785072e+01    1.026087e-03
1.812501e+01    1.003820e-03
1.956099e+01    9.046588e-04
1.986155e+01    8.862043e-04
2.016674e+01    8.677293e-04
2.047662e+01    8.499332e-04
2.079126e+01    8.324587e-04
2.111073e+01    8.157720e-04
2.143512e+01    7.977369e-04
2.176448e+01    7.816752e-04
2.243848e+01    7.490032e-04
2.313334e+01    7.177693e-04
2.348881e+01    7.033480e-04
2.384973e+01    6.886790e-04
2.421620e+01    6.740205e-04
2.458830e+01    6.600765e-04
2.496612e+01    6.460379e-04
2.534974e+01    6.324881e-04
2.573926e+01    6.188144e-04
2.613476e+01    6.059784e-04
2.653634e+01    5.934518e-04
2.694409e+01    5.804610e-04
2.735811e+01    5.682819e-04
2.777849e+01    5.556060e-04
2.820533e+01    5.445557e-04
2.863872e+01    5.328377e-04
2.907878e+01    5.214904e-04
2.952560e+01    5.105554e-04
2.997928e+01    4.996215e-04
3.043993e+01    4.891281e-04
3.090767e+01    4.781285e-04
3.138259e+01    4.680695e-04
3.186480e+01    4.581962e-04
3.235443e+01    4.485167e-04
3.285158e+01    4.385862e-04
3.335637e+01    4.296731e-04
3.386892e+01    4.199955e-04
3.438934e+01    4.111149e-04
3.491776e+01    4.022486e-04
3.545430e+01    3.933456e-04
3.599908e+01    3.850743e-04
3.655223e+01    3.766433e-04
3.711389e+01    3.685633e-04
3.768417e+01    3.604649e-04
3.826321e+01    3.526354e-04
3.885116e+01    3.450093e-04
3.944814e+01    3.377943e-04
4.005429e+01    3.300441e-04
4.066975e+01    3.227570e-04
4.129467e+01    3.158855e-04
4.192920e+01    3.088800e-04
4.257347e+01    3.021136e-04
4.322765e+01    2.953697e-04
4.456630e+01    2.824072e-04
4.525110e+01    2.762386e-04
4.594642e+01    2.701027e-04
4.665242e+01    2.641992e-04
4.736927e+01    2.582691e-04
4.809713e+01    2.525570e-04
4.883618e+01    2.469956e-04
4.958659e+01    2.414020e-04
5.034853e+01    2.360844e-04
5.112217e+01    2.306991e-04
5.190770e+01    2.257260e-04
5.270530e+01    2.206114e-04
5.351516e+01    2.155472e-04
5.433746e+01    2.107956e-04
5.517240e+01    2.060238e-04
5.602016e+01    2.013740e-04
5.688096e+01    1.967339e-04
5.775498e+01    1.923390e-04
5.864242e+01    1.879617e-04
6.045844e+01    1.796646e-04
6.138743e+01    1.753286e-04
6.233070e+01    1.714138e-04
6.426093e+01    1.636210e-04
6.625094e+01    1.562079e-04
6.830258e+01    1.491183e-04
6.935210e+01    1.456958e-04
7.041775e+01    1.422697e-04
7.149977e+01    1.389430e-04
7.259842e+01    1.356841e-04
7.371395e+01    1.324741e-04
7.484662e+01    1.294442e-04
7.716444e+01    1.234706e-04
7.955404e+01    1.176948e-04
8.077645e+01    1.148447e-04
8.201764e+01    1.122104e-04
8.327791e+01    1.095306e-04
8.455754e+01    1.068942e-04
8.717608e+01    1.019169e-04
8.851561e+01    9.949272e-05
8.987572e+01    9.707805e-05
9.125673e+01    9.479362e-05
9.265896e+01    9.249477e-05
9.408273e+01    9.025397e-05
9.699626e+01    8.590600e-05
9.848668e+01    8.379620e-05
1.000000e+02    8.183252e-05
1.015366e+02    7.985194e-05
1.030968e+02    7.789032e-05
1.046809e+02    7.593438e-05
1.062894e+02    7.412885e-05
1.079226e+02    7.228489e-05
1.095810e+02    7.049929e-05
1.112648e+02    6.876164e-05
1.129744e+02    6.707717e-05
1.147104e+02    6.539233e-05
1.164730e+02    6.377090e-05
1.200799e+02    6.063757e-05
1.219250e+02    5.914552e-05
1.237985e+02    5.764441e-05
1.257007e+02    5.617552e-05
1.276322e+02    5.479584e-05
1.295934e+02    5.339675e-05
1.315847e+02    5.204293e-05
1.336066e+02    5.073088e-05
1.356595e+02    4.940682e-05
1.377440e+02    4.819723e-05
1.420097e+02    4.575223e-05
1.441917e+02    4.457829e-05
1.464074e+02    4.344776e-05
1.486570e+02    4.229235e-05
1.509413e+02    4.123306e-05
1.532606e+02    4.013364e-05
1.556155e+02    3.911010e-05
1.604346e+02    3.709098e-05
1.628998e+02    3.611860e-05
1.654029e+02    3.519082e-05
1.705250e+02    3.334584e-05
1.731453e+02    3.246205e-05
1.758058e+02    3.159894e-05
1.785072e+02    3.075965e-05
1.812501e+02    2.995264e-05
1.840351e+02    2.913581e-05
1.868629e+02    2.837583e-05
1.897342e+02    2.760464e-05
1.926496e+02    2.686689e-05
1.956099e+02    2.614884e-05
2.016674e+02    2.474406e-05
2.047662e+02    2.408203e-05
2.079126e+02    2.342094e-05
2.143512e+02    2.216736e-05
2.176448e+02    2.154999e-05
2.209891e+02    2.095436e-05
2.278326e+02    1.982477e-05
2.313334e+02    1.926430e-05
2.348881e+02    1.872988e-05
2.384973e+02    1.821370e-05
2.421620e+02    1.770564e-05
2.458830e+02    1.721281e-05
2.496612e+02    1.672358e-05
2.573926e+02    1.579303e-05
2.613476e+02    1.534529e-05
2.653634e+02    1.490766e-05
2.694409e+02    1.448541e-05
2.735811e+02    1.407024e-05
2.777849e+02    1.366585e-05
2.820533e+02    1.327413e-05
2.863872e+02    1.289556e-05
2.907878e+02    1.252361e-05
2.952560e+02    1.215406e-05
2.997928e+02    1.180002e-05
3.043993e+02    1.146274e-05
3.090767e+02    1.112709e-05
3.138259e+02    1.080051e-05
3.186480e+02    1.048348e-05
3.235443e+02    1.017350e-05
3.285158e+02    9.870433e-06
3.335637e+02    9.578877e-06
3.386892e+02    9.294400e-06
3.438934e+02    9.021678e-06
3.545430e+02    8.486817e-06
3.599908e+02    8.230565e-06
3.711389e+02    7.741046e-06
3.768417e+02    7.507093e-06
3.826321e+02    7.279013e-06
3.885116e+02    7.053779e-06
3.944814e+02    6.835727e-06
4.066975e+02    6.422770e-06
4.129467e+02    6.221651e-06
4.192920e+02    6.030091e-06
4.257347e+02    5.840739e-06
4.322765e+02    5.660543e-06
4.389187e+02    5.481232e-06
4.456630e+02    5.308546e-06
4.525110e+02    5.141446e-06
4.594642e+02    4.976548e-06
4.665242e+02    4.816748e-06
4.736927e+02    4.664734e-06
4.809713e+02    4.513604e-06
4.883618e+02    4.369226e-06
4.958659e+02    4.228427e-06
5.034853e+02    4.089699e-06
5.112217e+02    3.958448e-06
5.190770e+02    3.827857e-06
5.351516e+02    3.580876e-06
5.433746e+02    3.461247e-06
5.517240e+02    3.348038e-06
5.602016e+02    3.236537e-06
5.688096e+02    3.128883e-06
5.775498e+02    3.024243e-06
5.864242e+02    2.921507e-06
5.954351e+02    2.822407e-06
6.045844e+02    2.725770e-06
6.233070e+02    2.544008e-06
6.328846e+02    2.455958e-06
6.426093e+02    2.371024e-06
6.625094e+02    2.208807e-06
6.726894e+02    2.132200e-06
6.935210e+02    1.983589e-06
7.041775e+02    1.914390e-06
7.149977e+02    1.846975e-06
7.259842e+02    1.780355e-06
7.371395e+02    1.716558e-06
7.484662e+02    1.654725e-06
7.599669e+02    1.594521e-06
7.716444e+02    1.536803e-06
7.835013e+02    1.479686e-06
7.955404e+02    1.425460e-06
8.077645e+02    1.372985e-06
8.201764e+02    1.321962e-06
8.327791e+02    1.273086e-06
8.455754e+02    1.224731e-06
8.585683e+02    1.179273e-06
8.717608e+02    1.134694e-06
8.851561e+02    1.091058e-06
8.987572e+02    1.049571e-06
9.125673e+02    1.009030e-06
9.265896e+02    9.698705e-07
9.408273e+02    9.322418e-07
9.552839e+02    8.962066e-07
9.699626e+02    8.608878e-07
9.848668e+02    8.269969e-07
1.000000e+03    7.939995e-07
