# W [GeV]    S_gg [GeV^-1]
1.000000e+01    1.686856e-03
1.015366e+01    1.652905e-03
1.030968e+01    1.617936e-03
1.046809e+01    1.585800e-03
1.062894e+01    1.552648e-03
1.079226e+01    1.521422e-03
1.095810e+01    1.488850e-03
1.129744e+01    1.428309e-03
1.147104e+01    1.399469e-03
1.164730e+01    1.368999e-03
1.182627e+01    1.340422e-03
1.200799e+01    1.314079e-03
1.219250e+01    1.285807e-03
1.237985e+01    1.259217e-03
1.257007e+01    1.233215e-03
1.276322e+01    1.206999e-03
1.295934e+01    1.182168e-03
1.315847e+01    1.157216e-03
1.336066e+01    1.132883e-03
1.356595e+01    1.109167e-03
1.377440e+01    1.085609e-03
1.398606e+01    1.063655e-03
1.420097e+01    1.041762e-03
1.441917e+01    1.019510e-03
1.464074e+01    9.978911e-04
1.486570e+01    9.760812e-04
1.532606e+01    9.364128e-04
1.556155e+01    9.160598e-04
1.580067e+01    8.963988e-04
1.628998e+01    8.593517e-04
1.654029e+01    8.407737e-04
1.679444e+01    8.232570e-04
1.705250e+01    8.058906e-04
1.731453e+01    7.886572e-04
1.758058e+01    7.714316e-04
1.812501e+01    7.397203e-04
1.840351e+01    7.235668e-04
1.868629e+01    7.077780e-04
1.926496e+01    6.778321e-04
2.016674e+01    6.354274e-04
2.079126e+01    6.081229e-04
2.111073e+01    5.949129e-04
2.143512e+01    5.823695e-04
2.176448e+01    5.693639e-04
2.209891e+01    5.571458e-04
2.243848e+01    5.451263e-04
2.278326e+01    5.333220e-04
2.313334e+01    5.217194e-04
2.348881e+01    5.104343e-04
2.384973e+01    4.991830e-04
2.421620e+01    4.884281e-04
2.458830e+01    4.777570e-04
2.496612e+01    4.675054e-04
2.534974e+01    4.571104e-04
2.573926e+01    4.467763e-04
2.613476e+01    4.372406e-04
2.653634e+01    4.274469e-04
2.694409e+01    4.183081e-04
2.735811e+01    4.089342e-04
2.777849e+01    3.997840e-04
2.863872e+01    3.822324e-04
2.952560e+01    3.656295e-04
2.997928e+01    3.574993e-04
3.043993e+01    3.496686e-04
3.090767e+01    3.417234e-04
3.138259e+01    3.339458e-04
3.186480e+01    3.266656e-04
3.235443e+01    3.193013e-04
3.285158e+01    3.123440e-04
3.335637e+01    3.053192e-04
3.386892e+01    2.984425e-04
3.438934e+01    2.915852e-04
3.491776e+01    2.852123e-04
3.545430e+01    2.787086e-04
3.599908e+01    2.723528e-04
3.655223e+01    2.663009e-04
3.711389e+01    2.600257e-04
3.768417e+01    2.543074e-04
3.826321e+01    2.482597e-04
3.885116e+01    2.429124e-04
3.944814e+01    2.373489e-04
4.005429e+01    2.319561e-04
4.066975e+01    2.266838e-04
4.129467e+01    2.213338e-04
4.192920e+01    2.162937e-04
4.257347e+01    2.113287e-04
4.322765e+01    2.063509e-04
4.389187e+01    2.017385e-04
4.456630e+01    1.971511e-04
4.525110e+01    1.924932e-04
4.594642e+01    1.880692e-04
4.665242e+01    1.837720e-04
4.736927e+01    1.795255e-04
4.809713e+01    1.752615e-04
4.883618e+01    1.713215e-04
4.958659e+01    1.672579e-04
5.034853e+01    1.632711e-04
5.112217e+01    1.594906e-04
5.190770e+01    1.557433e-04
5.433746e+01    1.451025e-04
5.517240e+01    1.415579e-04
5.688096e+01    1.350751e-04
5.775498e+01    1.316964e-04
5.864242e+01    1.286737e-04
5.954351e+01    1.256581e-04
6.045844e+01    1.226177e-04
6.138743e+01    1.196787e-04
6.233070e+01    1.168147e-04
6.426093e+01    1.113441e-04
6.524835e+01    1.086511e-04
6.625094e+01    1.060294e-04
6.726894e+01    1.034575e-04
6.830258e+01    1.009954e-04
7.041775e+01    9.609899e-05
7.149977e+01    9.380861e-05
7.259842e+01    9.147370e-05
7.371395e+01    8.923979e-05
7.484662e+01    8.708988e-05
7.599669e+01    8.492082e-05
7.835013e+01    8.080037e-05
7.955404e+01    7.883692e-05
8.077645e+01    7.685719e-05
8.201764e+01    7.496933e-05
8.327791e+01    7.310464e-05
8.455754e+01    7.126465e-05
8.717608e+01    6.776990e-05
8.851561e+01    6.603960e-05
8.987572e+01    6.443293e-05
9.125673e+01    6.281187e-05
9.408273e+01    5.966680e-05
9.699626e+01    5.668156e-05
9.848668e+01    5.525312e-05
1.000000e+02    5.386494e-05
1.015366e+02    5.245431e-05
1.030968e+02    5.111184e-05
1.079226e+02    4.727686e-05
1.095810e+02    4.605985e-05
1.112648e+02    4.484052e-05
1.129744e+02    4.371954e-05
1.147104e+02    4.256844e-05
1.164730e+02    4.145004e-05
1.182627e+02    4.037302e-05
1.200799e+02    3.931507e-05
1.219250e+02    3.826249e-05
1.237985e+02    3.727390e-05
1.257007e+02    3.627547e-05
1.276322e+02    3.533716e-05
1.295934e+02    3.438355e-05
1.315847e+02    3.346499e-05
1.336066e+02    3.257801e-05
1.356595e+02    3.170566e-05
1.377440e+02    3.084638e-05
1.398606e+02    3.002257e-05
1.420097e+02    2.921232e-05
1.441917e+02    2.841950e-05
1.464074e+02    2.765580e-05
1.486570e+02    2.689891e-05
1.509413e+02    2.615395e-05
1.532606e+02    2.544518e-05
1.556155e+02    2.474314e-05
1.580067e+02    2.406842e-05
1.604346e+02    2.340193e-05
1.654029e+02    2.211908e-05
1.679444e+02    2.150185e-05
1.705250e+02    2.091298e-05
1.731453e+02    2.032015e-05
1.758058e+02    1.975279e-05
1.812501e+02    1.865301e-05
1.840351e+02    1.811726e-05
1.868629e+02    1.760778e-05
1.926496e+02    1.661285e-05
1.956099e+02    1.612917e-05
1.986155e+02    1.566684e-05
2.016674e+02    1.521950e-05
2.047662e+02    1.477407e-05
2.079126e+02    1.433959e-05
2.111073e+02    1.392272e-05
2.176448e+02    1.311882e-05
2.209891e+02    1.273315e-05
2.243848e+02    1.234838e-05
2.278326e+02    1.197991e-05
2.313334e+02    1.162586e-05
2.348881e+02    1.127533e-05
2.384973e+02    1.093770e-05
2.421620e+02    1.061137e-05
2.458830e+02    1.028635e-05
2.496612e+02    9.973118e-06
2.573926e+02    9.370525e-06
2.613476e+02    9.081920e-06
2.653634e+02    8.803518e-06
2.694409e+02    8.527631e-06
2.735811e+02    8.263150e-06
2.777849e+02    8.006258e-06
2.820533e+02    7.754969e-06
2.863872e+02    7.509611e-06
2.907878e+02    7.271025e-06
2.997928e+02    6.815172e-06
3.090767e+02    6.382403e-06
3.138259e+02    6.175298e-06
3.186480e+02    5.975653e-06
3.285158e+02    5.593199e-06
3.335637e+02    5.407908e-06
3.438934e+02    5.054794e-06
3.545430e+02    4.723054e-06
3.599908e+02    4.565716e-06
3.655223e+02    4.410251e-06
3.711389e+02    4.260674e-06
3.768417e+02    4.114994e-06
3.826321e+02    3.973295e-06
3.885116e+02    3.836166e-06
3.944814e+02    3.704700e-06
4.005429e+02    3.573546e-06
4.066975e+02    3.449155e-06
4.129467e+02    3.326201e-06
4.192920e+02    3.209756e-06
4.257347e+02    3.096027e-06
4.389187e+02    2.877953e-06
4.456630e+02    2.774258e-06
4.525110e+02    2.673850e-06
4.594642e+02    2.577282e-06
4.665242e+02    2.481771e-06
4.809713e+02    2.302665e-06
4.883618e+02    2.216070e-06
4.958659e+02    2.132790e-06
5.034853e+02    2.052850e-06
5.112217e+02    1.974763e-06
5.270530e+02    1.827396e-06
5.351516e+02    1.756901e-06
5.433746e+02    1.688601e-06
5.517240e+02    1.622469e-06
5.602016e+02    1.559699e-06
5.688096e+02    1.498014e-06
5.775498e+02    1.438615e-06
5.864242e+02    1.380596e-06
5.954351e+02    1.325259e-06
6.045844e+02    1.271838e-06
6.138743e+02    1.220342e-06
6.233070e+02    1.169810e-06
6.328846e+02    1.122535e-06
6.524835e+02    1.030574e-06
6.625094e+02    9.875024e-07
6.726894e+02    9.454873e-07
6.830258e+02    9.054772e-07
6.935210e+02    8.667378e-07
7.041775e+02    8.292379e-07
7.149977e+02    7.934957e-07
7.259842e+02    7.585385e-07
7.371395e+02    7.252256e-07
7.484662e+02    6.932874e-07
7.599669e+02    6.623682e-07
7.716444e+02    6.324916e-07
7.835013e+02    6.037696e-07
7.955404e+02    5.763465e-07
