# W0 [GeV]	Sigma_LHeC [pb]	Sigma_muLHC [pb]	Sigma_FCCmuh [pb]
1.01536600e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.02468604e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.03409162e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.04358354e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.05316258e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.06282955e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.07258526e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.08243051e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.09236613e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.10239295e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.11251181e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.12272354e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.13302901e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.14342908e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.15392460e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.16451647e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.17520555e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.18599276e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.19687897e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.20786512e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.21895210e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.23014085e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.24143230e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.25282740e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.26432709e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.27593234e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.28764411e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.29946339e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.31139115e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.32342840e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.33557614e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.34783538e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.36020715e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.37269248e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.38529241e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.39800800e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.41084030e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.42379040e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.43685936e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.45004828e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.46335826e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.47679041e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.49034586e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.50402573e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.51783117e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.53176333e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.54582337e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.56001247e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.57433181e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.58878259e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.60336602e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.61808330e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.63293567e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.64792437e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.66305066e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.67831579e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.69372103e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.70926769e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.72495704e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.74079041e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.75676911e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.77289448e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.78916786e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.80559062e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.82216412e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.83888975e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.85576890e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.87280299e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.88999343e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.90734167e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.92484914e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.94251731e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.96034766e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.97834168e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
1.99650086e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.01482672e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.03332080e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.05198464e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.07081979e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.08982783e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.10901034e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.12836893e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.14790521e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.16762081e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.18751738e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.20759659e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.22786010e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.24830961e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.26894682e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.28977347e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.31079128e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.33200201e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.35340744e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.37500935e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.39680954e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.41880983e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.44101207e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.46341810e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.48602979e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.50884904e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.53187775e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.55511783e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.57857124e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
2.60223992e+01	3.12195956e-05	4.55830123e-04	1.85936807e-03
