# W [GeV]    S_gg [GeV^-1]
2.820533e+01    3.397782e-04
2.863872e+01    3.317360e-04
2.952560e+01    3.163446e-04
2.997928e+01    3.088914e-04
3.043993e+01    3.016340e-04
3.090767e+01    2.943944e-04
3.138259e+01    2.872866e-04
3.186480e+01    2.806537e-04
3.235443e+01    2.737451e-04
3.285158e+01    2.673060e-04
3.335637e+01    2.608271e-04
3.386892e+01    2.545374e-04
3.491776e+01    2.424086e-04
3.545430e+01    2.368426e-04
3.655223e+01    2.252567e-04
3.768417e+01    2.148050e-04
3.826321e+01    2.098337e-04
3.885116e+01    2.046696e-04
3.944814e+01    1.995778e-04
4.005429e+01    1.948976e-04
4.066975e+01    1.900118e-04
4.129467e+01    1.854928e-04
4.192920e+01    1.810195e-04
4.257347e+01    1.764805e-04
4.322765e+01    1.722841e-04
4.389187e+01    1.679468e-04
4.456630e+01    1.640216e-04
4.525110e+01    1.598065e-04
4.594642e+01    1.559501e-04
4.665242e+01    1.520938e-04
4.809713e+01    1.447497e-04
4.883618e+01    1.411576e-04
4.958659e+01    1.378141e-04
5.034853e+01    1.343264e-04
5.112217e+01    1.309487e-04
5.190770e+01    1.277494e-04
5.270530e+01    1.245407e-04
5.351516e+01    1.215689e-04
5.433746e+01    1.184243e-04
5.517240e+01    1.154660e-04
5.602016e+01    1.126174e-04
5.864242e+01    1.044117e-04
6.045844e+01    9.924924e-05
6.138743e+01    9.660435e-05
6.233070e+01    9.428501e-05
6.524835e+01    8.730814e-05
6.625094e+01    8.514445e-05
6.726894e+01    8.301842e-05
6.830258e+01    8.084004e-05
6.935210e+01    7.880154e-05
7.041775e+01    7.683192e-05
7.149977e+01    7.482848e-05
7.259842e+01    7.288565e-05
7.371395e+01    7.105133e-05
7.599669e+01    6.747442e-05
7.716444e+01    6.573682e-05
7.835013e+01    6.406223e-05
7.955404e+01    6.239509e-05
8.077645e+01    6.077302e-05
8.201764e+01    5.921679e-05
8.327791e+01    5.763761e-05
8.455754e+01    5.618809e-05
8.585683e+01    5.469018e-05
8.717608e+01    5.328107e-05
8.851561e+01    5.188416e-05
9.125673e+01    4.920837e-05
9.265896e+01    4.791402e-05
9.552839e+01    4.544620e-05
9.699626e+01    4.423587e-05
9.848668e+01    4.310717e-05
1.000000e+02    4.191750e-05
1.015366e+02    4.081903e-05
1.030968e+02    3.976707e-05
1.046809e+02    3.868122e-05
1.062894e+02    3.767305e-05
1.095810e+02    3.566485e-05
1.112648e+02    3.472331e-05
1.129744e+02    3.378323e-05
1.147104e+02    3.289605e-05
1.164730e+02    3.199726e-05
1.182627e+02    3.114184e-05
1.200799e+02    3.029307e-05
1.237985e+02    2.867377e-05
1.257007e+02    2.787812e-05
1.276322e+02    2.712370e-05
1.295934e+02    2.639354e-05
1.315847e+02    2.566360e-05
1.356595e+02    2.428923e-05
1.377440e+02    2.361860e-05
1.420097e+02    2.233668e-05
1.464074e+02    2.112661e-05
1.486570e+02    2.052158e-05
1.509413e+02    1.995936e-05
1.532606e+02    1.940402e-05
1.556155e+02    1.885878e-05
1.580067e+02    1.832520e-05
1.604346e+02    1.780936e-05
1.628998e+02    1.731535e-05
1.654029e+02    1.682552e-05
1.705250e+02    1.588802e-05
1.731453e+02    1.543783e-05
1.758058e+02    1.498922e-05
1.785072e+02    1.456367e-05
1.812501e+02    1.415619e-05
1.868629e+02    1.335510e-05
1.897342e+02    1.297164e-05
1.926496e+02    1.260365e-05
1.956099e+02    1.223330e-05
1.986155e+02    1.188373e-05
2.016674e+02    1.152578e-05
2.047662e+02    1.119742e-05
2.079126e+02    1.087070e-05
2.111073e+02    1.055960e-05
2.176448e+02    9.938967e-06
2.209891e+02    9.651703e-06
2.243848e+02    9.366819e-06
2.278326e+02    9.098779e-06
2.348881e+02    8.560168e-06
2.384973e+02    8.304094e-06
2.421620e+02    8.056044e-06
2.458830e+02    7.815958e-06
2.496612e+02    7.580939e-06
2.534974e+02    7.347598e-06
2.573926e+02    7.129241e-06
2.613476e+02    6.907519e-06
2.653634e+02    6.703234e-06
2.694409e+02    6.501112e-06
2.735811e+02    6.300470e-06
2.777849e+02    6.106053e-06
2.820533e+02    5.919848e-06
2.863872e+02    5.738384e-06
2.907878e+02    5.561361e-06
2.952560e+02    5.389494e-06
2.997928e+02    5.218877e-06
3.043993e+02    5.057271e-06
3.090767e+02    4.900036e-06
3.138259e+02    4.748594e-06
3.186480e+02    4.596145e-06
3.235443e+02    4.453890e-06
3.285158e+02    4.313522e-06
3.335637e+02    4.176894e-06
3.386892e+02    4.042104e-06
3.438934e+02    3.913686e-06
3.491776e+02    3.790862e-06
3.545430e+02    3.669826e-06
3.599908e+02    3.547832e-06
3.655223e+02    3.435993e-06
3.768417e+02    3.217131e-06
3.826321e+02    3.111709e-06
3.885116e+02    3.008923e-06
3.944814e+02    2.911374e-06
4.005429e+02    2.814425e-06
4.066975e+02    2.721427e-06
4.129467e+02    2.631994e-06
4.192920e+02    2.544173e-06
4.257347e+02    2.458662e-06
4.322765e+02    2.376224e-06
4.456630e+02    2.219228e-06
4.525110e+02    2.144604e-06
4.665242e+02    2.001161e-06
4.736927e+02    1.932501e-06
4.809713e+02    1.865457e-06
4.883618e+02    1.802017e-06
5.034853e+02    1.679224e-06
5.112217e+02    1.620259e-06
5.190770e+02    1.563104e-06
5.270530e+02    1.509034e-06
5.351516e+02    1.456069e-06
5.433746e+02    1.403662e-06
5.517240e+02    1.353274e-06
5.602016e+02    1.305856e-06
5.775498e+02    1.213818e-06
5.954351e+02    1.127543e-06
6.045844e+02    1.086638e-06
6.138743e+02    1.046603e-06
6.426093e+02    9.353031e-07
6.524835e+02    9.002536e-07
6.726894e+02    8.339562e-07
6.830258e+02    8.026292e-07
6.935210e+02    7.724795e-07
7.041775e+02    7.430981e-07
7.371395e+02    6.605472e-07
7.484662e+02    6.349409e-07
7.716444e+02    5.863199e-07
7.835013e+02    5.633863e-07
7.955404e+02    5.409693e-07
8.077645e+02    5.196182e-07
8.201764e+02    4.986651e-07
8.327791e+02    4.790609e-07
8.455754e+02    4.594961e-07
8.585683e+02    4.406127e-07
8.717608e+02    4.229609e-07
8.987572e+02    3.888441e-07
9.265896e+02    3.573979e-07
9.408273e+02    3.424739e-07
9.552839e+02    3.280318e-07
9.699626e+02    3.142497e-07
9.848668e+02    3.007674e-07
