# W [GeV]    S_gg [GeV^-1]
3.944814e+01    2.238529e-04
4.192920e+01    2.039946e-04
4.257347e+01    1.991054e-04
4.322765e+01    1.944427e-04
4.389187e+01    1.900024e-04
4.456630e+01    1.855807e-04
4.525110e+01    1.812243e-04
4.594642e+01    1.770675e-04
4.665242e+01    1.729053e-04
4.736927e+01    1.687921e-04
4.809713e+01    1.647880e-04
4.883618e+01    1.609703e-04
4.958659e+01    1.572209e-04
5.034853e+01    1.535021e-04
5.112217e+01    1.498773e-04
5.190770e+01    1.463232e-04
5.433746e+01    1.361716e-04
5.517240e+01    1.329643e-04
5.602016e+01    1.296540e-04
5.688096e+01    1.266025e-04
5.864242e+01    1.206488e-04
5.954351e+01    1.177202e-04
6.045844e+01    1.148890e-04
6.138743e+01    1.121040e-04
6.233070e+01    1.093683e-04
6.328846e+01    1.067589e-04
6.524835e+01    1.016566e-04
6.625094e+01    9.915640e-05
6.726894e+01    9.669697e-05
6.830258e+01    9.439329e-05
6.935210e+01    9.204755e-05
7.041775e+01    8.975280e-05
7.149977e+01    8.757075e-05
7.371395e+01    8.333130e-05
7.484662e+01    8.128088e-05
7.599669e+01    7.927875e-05
7.716444e+01    7.726636e-05
7.835013e+01    7.530952e-05
7.955404e+01    7.349081e-05
8.077645e+01    7.165737e-05
8.201764e+01    6.988068e-05
8.327791e+01    6.807534e-05
8.455754e+01    6.637212e-05
8.717608e+01    6.303566e-05
8.851561e+01    6.146231e-05
8.987572e+01    5.991134e-05
9.125673e+01    5.841077e-05
9.265896e+01    5.688569e-05
9.408273e+01    5.546856e-05
9.552839e+01    5.402093e-05
9.699626e+01    5.262795e-05
9.848668e+01    5.127269e-05
1.000000e+02    4.994641e-05
1.015366e+02    4.864221e-05
1.046809e+02    4.616487e-05
1.062894e+02    4.495794e-05
1.079226e+02    4.378544e-05
1.112648e+02    4.152481e-05
1.129744e+02    4.040967e-05
1.147104e+02    3.936446e-05
1.164730e+02    3.830941e-05
1.182627e+02    3.730092e-05
1.219250e+02    3.532193e-05
1.237985e+02    3.440516e-05
1.257007e+02    3.347580e-05
1.276322e+02    3.256939e-05
1.295934e+02    3.169474e-05
1.315847e+02    3.083039e-05
1.336066e+02    3.001414e-05
1.356595e+02    2.920023e-05
1.377440e+02    2.839573e-05
1.398606e+02    2.761964e-05
1.420097e+02    2.684837e-05
1.441917e+02    2.610438e-05
1.464074e+02    2.539822e-05
1.486570e+02    2.469872e-05
1.532606e+02    2.333895e-05
1.556155e+02    2.268969e-05
1.604346e+02    2.143922e-05
1.628998e+02    2.083161e-05
1.654029e+02    2.023319e-05
1.705250e+02    1.910435e-05
1.731453e+02    1.855540e-05
1.758058e+02    1.803269e-05
1.785072e+02    1.752136e-05
1.812501e+02    1.700846e-05
1.897342e+02    1.557454e-05
1.956099e+02    1.467306e-05
1.986155e+02    1.424142e-05
2.016674e+02    1.382310e-05
2.047662e+02    1.341443e-05
2.079126e+02    1.300960e-05
2.111073e+02    1.263467e-05
2.176448e+02    1.188140e-05
2.209891e+02    1.152361e-05
2.243848e+02    1.117789e-05
2.278326e+02    1.083672e-05
2.313334e+02    1.050903e-05
2.348881e+02    1.018433e-05
2.421620e+02    9.562346e-06
2.458830e+02    9.269108e-06
2.496612e+02    8.982387e-06
2.534974e+02    8.705101e-06
2.613476e+02    8.162839e-06
2.735811e+02    7.411550e-06
2.777849e+02    7.175200e-06
2.820533e+02    6.941319e-06
2.907878e+02    6.502544e-06
2.997928e+02    6.084116e-06
3.043993e+02    5.888097e-06
3.090767e+02    5.692788e-06
3.138259e+02    5.501433e-06
3.186480e+02    5.317713e-06
3.235443e+02    5.140994e-06
3.285158e+02    4.968968e-06
3.335637e+02    4.800244e-06
3.386892e+02    4.637763e-06
3.438934e+02    4.477501e-06
3.491776e+02    4.328363e-06
3.545430e+02    4.177850e-06
3.599908e+02    4.034461e-06
3.655223e+02    3.895317e-06
3.711389e+02    3.758177e-06
3.826321e+02    3.497508e-06
3.944814e+02    3.253871e-06
4.005429e+02    3.138158e-06
4.066975e+02    3.024043e-06
4.129467e+02    2.914610e-06
4.192920e+02    2.808138e-06
4.389187e+02    2.510400e-06
4.456630e+02    2.416701e-06
4.525110e+02    2.325201e-06
4.594642e+02    2.238399e-06
4.665242e+02    2.154894e-06
4.736927e+02    2.072278e-06
4.809713e+02    1.993210e-06
4.883618e+02    1.917093e-06
5.034853e+02    1.770759e-06
5.112217e+02    1.701627e-06
5.190770e+02    1.634180e-06
5.270530e+02    1.569571e-06
5.351516e+02    1.507639e-06
5.433746e+02    1.446723e-06
5.517240e+02    1.388337e-06
5.602016e+02    1.331930e-06
5.775498e+02    1.225241e-06
5.954351e+02    1.125542e-06
6.045844e+02    1.078522e-06
6.138743e+02    1.032875e-06
6.233070e+02    9.888851e-07
6.328846e+02    9.467718e-07
6.426093e+02    9.059037e-07
6.524835e+02    8.667948e-07
6.625094e+02    8.291809e-07
6.830258e+02    7.572380e-07
6.935210e+02    7.240311e-07
7.041775e+02    6.912744e-07
7.371395e+02    6.010430e-07
7.484662e+02    5.733581e-07
7.599669e+02    5.465718e-07
7.716444e+02    5.207671e-07
7.835013e+02    4.963964e-07
7.955404e+02    4.726540e-07
8.077645e+02    4.500867e-07
8.201764e+02    4.281633e-07
8.327791e+02    4.072136e-07
8.455754e+02    3.871545e-07
8.585683e+02    3.680895e-07
8.717608e+02    3.496370e-07
8.851561e+02    3.321342e-07
8.987572e+02    3.150452e-07
9.125673e+02    2.990559e-07
9.265896e+02    2.835064e-07
9.408273e+02    2.688408e-07
9.699626e+02    2.409919e-07
9.848668e+02    2.281270e-07
