# W [GeV]    S_gg [GeV^-1]
1.000000e+01    1.612731e-03
1.030968e+01    1.546546e-03
1.046809e+01    1.515107e-03
1.062894e+01    1.482286e-03
1.079226e+01    1.452950e-03
1.095810e+01    1.421015e-03
1.112648e+01    1.392206e-03
1.129744e+01    1.363014e-03
1.182627e+01    1.280551e-03
1.200799e+01    1.253960e-03
1.219250e+01    1.227579e-03
1.237985e+01    1.202065e-03
1.295934e+01    1.127101e-03
1.336066e+01    1.080868e-03
1.356595e+01    1.057608e-03
1.377440e+01    1.035949e-03
1.398606e+01    1.014296e-03
1.420097e+01    9.929688e-04
1.441917e+01    9.710457e-04
1.464074e+01    9.504191e-04
1.486570e+01    9.304620e-04
1.509413e+01    9.117426e-04
1.532606e+01    8.918046e-04
1.556155e+01    8.723938e-04
1.580067e+01    8.544902e-04
1.604346e+01    8.360125e-04
1.628998e+01    8.178095e-04
1.654029e+01    8.003777e-04
1.679444e+01    7.836761e-04
1.731453e+01    7.502586e-04
1.758058e+01    7.342239e-04
1.785072e+01    7.184625e-04
1.812501e+01    7.028493e-04
1.840351e+01    6.879151e-04
1.868629e+01    6.728525e-04
1.897342e+01    6.587396e-04
1.926496e+01    6.439296e-04
1.986155e+01    6.169522e-04
2.016674e+01    6.034498e-04
2.047662e+01    5.904658e-04
2.079126e+01    5.772004e-04
2.143512e+01    5.527424e-04
2.209891e+01    5.287078e-04
2.243848e+01    5.169064e-04
2.278326e+01    5.056905e-04
2.313334e+01    4.948848e-04
2.348881e+01    4.836395e-04
2.384973e+01    4.731276e-04
2.458830e+01    4.526931e-04
2.534974e+01    4.328087e-04
2.573926e+01    4.230216e-04
2.653634e+01    4.046239e-04
2.694409e+01    3.958846e-04
2.735811e+01    3.867986e-04
2.777849e+01    3.782418e-04
2.820533e+01    3.700209e-04
2.863872e+01    3.616400e-04
2.907878e+01    3.533956e-04
2.952560e+01    3.454419e-04
2.997928e+01    3.377431e-04
3.043993e+01    3.302330e-04
3.090767e+01    3.229561e-04
3.186480e+01    3.084237e-04
3.335637e+01    2.878976e-04
3.438934e+01    2.749496e-04
3.491776e+01    2.685502e-04
3.545430e+01    2.625429e-04
3.599908e+01    2.564744e-04
3.711389e+01    2.448765e-04
3.768417e+01    2.392336e-04
3.826321e+01    2.338439e-04
3.885116e+01    2.283833e-04
3.944814e+01    2.230298e-04
4.005429e+01    2.178407e-04
4.066975e+01    2.128819e-04
4.192920e+01    2.030903e-04
4.257347e+01    1.984689e-04
4.322765e+01    1.937124e-04
4.389187e+01    1.892021e-04
4.456630e+01    1.847895e-04
4.525110e+01    1.805274e-04
4.594642e+01    1.762074e-04
4.665242e+01    1.720435e-04
4.736927e+01    1.680174e-04
4.883618e+01    1.601984e-04
4.958659e+01    1.563802e-04
5.034853e+01    1.526912e-04
5.112217e+01    1.490592e-04
5.190770e+01    1.454568e-04
5.270530e+01    1.420055e-04
5.351516e+01    1.385650e-04
