# W [GeV]    S_gg [GeV^-1]
1.840351e+02    1.142581e-05
1.897342e+02    1.072669e-05
1.926496e+02    1.038907e-05
1.956099e+02    1.006374e-05
1.986155e+02    9.743346e-06
2.016674e+02    9.441499e-06
2.047662e+02    9.139107e-06
2.079126e+02    8.856223e-06
2.111073e+02    8.570169e-06
2.143512e+02    8.297194e-06
2.176448e+02    8.028131e-06
2.209891e+02    7.773227e-06
2.243848e+02    7.523084e-06
2.278326e+02    7.278712e-06
2.313334e+02    7.040323e-06
2.348881e+02    6.811969e-06
2.421620e+02    6.374486e-06
2.458830e+02    6.164153e-06
2.496612e+02    5.958513e-06
2.534974e+02    5.764202e-06
2.573926e+02    5.570549e-06
2.613476e+02    5.386043e-06
2.694409e+02    5.028921e-06
2.735811e+02    4.858337e-06
2.777849e+02    4.694352e-06
2.820533e+02    4.534674e-06
2.863872e+02    4.379791e-06
2.907878e+02    4.228202e-06
2.997928e+02    3.942412e-06
3.043993e+02    3.806427e-06
3.090767e+02    3.673512e-06
3.138259e+02    3.544059e-06
3.186480e+02    3.419562e-06
3.235443e+02    3.298938e-06
3.285158e+02    3.182251e-06
3.335637e+02    3.068692e-06
3.438934e+02    2.852799e-06
3.491776e+02    2.750262e-06
3.545430e+02    2.650224e-06
3.599908e+02    2.554572e-06
3.655223e+02    2.461535e-06
3.826321e+02    2.198800e-06
3.885116e+02    2.118271e-06
3.944814e+02    2.038465e-06
4.005429e+02    1.960080e-06
4.192920e+02    1.746921e-06
4.257347e+02    1.678729e-06
4.322765e+02    1.614583e-06
4.389187e+02    1.552318e-06
4.456630e+02    1.491548e-06
4.525110e+02    1.434022e-06
4.594642e+02    1.377375e-06
4.665242e+02    1.323214e-06
4.736927e+02    1.270769e-06
4.809713e+02    1.219741e-06
4.883618e+02    1.170698e-06
4.958659e+02    1.123841e-06
5.034853e+02    1.078378e-06
5.112217e+02    1.034301e-06
5.190770e+02    9.916705e-07
5.351516e+02    9.116765e-07
5.433746e+02    8.738173e-07
5.517240e+02    8.367882e-07
5.602016e+02    8.015522e-07
5.775498e+02    7.345232e-07
5.864242e+02    7.030844e-07
5.954351e+02    6.725566e-07
6.045844e+02    6.433993e-07
6.138743e+02    6.155031e-07
6.233070e+02    5.882137e-07
6.328846e+02    5.621830e-07
6.426093e+02    5.372362e-07
6.524835e+02    5.131738e-07
6.625094e+02    4.897281e-07
6.726894e+02    4.674461e-07
6.935210e+02    4.257018e-07
7.149977e+02    3.866650e-07
7.259842e+02    3.685661e-07
7.484662e+02    3.345017e-07
7.599669e+02    3.183714e-07
7.716444e+02    3.028730e-07
7.835013e+02    2.881216e-07
7.955404e+02    2.739428e-07
8.077645e+02    2.604000e-07
8.201764e+02    2.474450e-07
8.327791e+02    2.349553e-07
8.455754e+02    2.230495e-07
8.585683e+02    2.115800e-07
8.717608e+02    2.006922e-07
8.851561e+02    1.903501e-07
8.987572e+02    1.804127e-07
9.125673e+02    1.708894e-07
9.265896e+02    1.618138e-07
9.552839e+02    1.447468e-07
9.699626e+02    1.368667e-07
9.848668e+02    1.293458e-07
1.000000e+03    1.221107e-07
