# W [GeV]    S_gg [GeV^-1]
1.000000e+01    1.687120e-03
1.015366e+01    1.651090e-03
1.030968e+01    1.618205e-03
1.046809e+01    1.584746e-03
1.062894e+01    1.552930e-03
1.079226e+01    1.518795e-03
1.095810e+01    1.489877e-03
1.112648e+01    1.457304e-03
1.129744e+01    1.427671e-03
1.147104e+01    1.398123e-03
1.164730e+01    1.369645e-03
1.200799e+01    1.312677e-03
1.219250e+01    1.285843e-03
1.237985e+01    1.259437e-03
1.257007e+01    1.232460e-03
1.295934e+01    1.181526e-03
1.315847e+01    1.158536e-03
1.336066e+01    1.133751e-03
1.377440e+01    1.085379e-03
1.398606e+01    1.063980e-03
1.420097e+01    1.040484e-03
1.441917e+01    1.018871e-03
1.464074e+01    9.980503e-04
1.486570e+01    9.760173e-04
1.509413e+01    9.560132e-04
1.532606e+01    9.357727e-04
1.556155e+01    9.162072e-04
1.580067e+01    8.967161e-04
1.604346e+01    8.769509e-04
1.654029e+01    8.404766e-04
1.705250e+01    8.057650e-04
1.731453e+01    7.884950e-04
1.758058e+01    7.714163e-04
1.785072e+01    7.551494e-04
1.812501e+01    7.390510e-04
1.840351e+01    7.228352e-04
1.868629e+01    7.076361e-04
1.926496e+01    6.775798e-04
1.956099e+01    6.630039e-04
1.986155e+01    6.485604e-04
2.047662e+01    6.211325e-04
2.079126e+01    6.072452e-04
2.111073e+01    5.945632e-04
2.143512e+01    5.816751e-04
2.176448e+01    5.693172e-04
2.209891e+01    5.568220e-04
2.243848e+01    5.446923e-04
2.278326e+01    5.325314e-04
2.313334e+01    5.211250e-04
2.348881e+01    5.096954e-04
2.384973e+01    4.987115e-04
2.421620e+01    4.878511e-04
2.458830e+01    4.769390e-04
2.534974e+01    4.564026e-04
2.573926e+01    4.466973e-04
2.653634e+01    4.268968e-04
2.735811e+01    4.083996e-04
2.777849e+01    3.994400e-04
2.863872e+01    3.820142e-04
2.952560e+01    3.650803e-04
2.997928e+01    3.568370e-04
3.043993e+01    3.489954e-04
3.090767e+01    3.409189e-04
3.138259e+01    3.333013e-04
3.186480e+01    3.261833e-04
3.335637e+01    3.045136e-04
3.491776e+01    2.843757e-04
3.545430e+01    2.781335e-04
3.599908e+01    2.716293e-04
3.655223e+01    2.653923e-04
3.711389e+01    2.595713e-04
3.826321e+01    2.477806e-04
3.885116e+01    2.420383e-04
3.944814e+01    2.365675e-04
4.005429e+01    2.311234e-04
4.066975e+01    2.256526e-04
4.129467e+01    2.207569e-04
4.192920e+01    2.154459e-04
4.257347e+01    2.106317e-04
4.322765e+01    2.056699e-04
4.389187e+01    2.009270e-04
4.456630e+01    1.962684e-04
4.525110e+01    1.917471e-04
4.594642e+01    1.873623e-04
4.665242e+01    1.828690e-04
4.809713e+01    1.744254e-04
4.958659e+01    1.662466e-04
5.034853e+01    1.624137e-04
5.112217e+01    1.585622e-04
5.190770e+01    1.548597e-04
5.351516e+01    1.476208e-04
5.433746e+01    1.441170e-04
5.517240e+01    1.406236e-04
5.602016e+01    1.373018e-04
5.864242e+01    1.277134e-04
6.045844e+01    1.216721e-04
6.138743e+01    1.186789e-04
6.233070e+01    1.157952e-04
6.328846e+01    1.129453e-04
6.426093e+01    1.102204e-04
6.625094e+01    1.049173e-04
6.726894e+01    1.024182e-04
6.830258e+01    9.987523e-05
6.935210e+01    9.739271e-05
7.041775e+01    9.502089e-05
7.149977e+01    9.263277e-05
7.259842e+01    9.034714e-05
7.484662e+01    8.590097e-05
7.599669e+01    8.382652e-05
7.716444e+01    8.167322e-05
7.835013e+01    7.964875e-05
8.077645e+01    7.568119e-05
8.201764e+01    7.379990e-05
8.327791e+01    7.192585e-05
8.455754e+01    7.010859e-05
8.585683e+01    6.835423e-05
8.717608e+01    6.658285e-05
8.851561e+01    6.488148e-05
8.987572e+01    6.321669e-05
9.125673e+01    6.162672e-05
9.552839e+01    5.696427e-05
9.848668e+01    5.405661e-05
1.015366e+02    5.126757e-05
1.030968e+02    4.991360e-05
1.046809e+02    4.861398e-05
1.079226e+02    4.606898e-05
1.095810e+02    4.486443e-05
1.129744e+02    4.250608e-05
1.147104e+02    4.137628e-05
1.164730e+02    4.025603e-05
1.182627e+02    3.918749e-05
1.200799e+02    3.813159e-05
1.219250e+02    3.710021e-05
1.237985e+02    3.608659e-05
1.257007e+02    3.511215e-05
1.276322e+02    3.415409e-05
1.295934e+02    3.323522e-05
1.315847e+02    3.232076e-05
1.336066e+02    3.143525e-05
1.356595e+02    3.055755e-05
1.377440e+02    2.970740e-05
1.398606e+02    2.889228e-05
1.420097e+02    2.809055e-05
1.441917e+02    2.730363e-05
1.464074e+02    2.654450e-05
1.486570e+02    2.580352e-05
1.509413e+02    2.507080e-05
1.556155e+02    2.368366e-05
1.580067e+02    2.299681e-05
1.604346e+02    2.234658e-05
1.628998e+02    2.171235e-05
1.654029e+02    2.109216e-05
1.679444e+02    2.047880e-05
1.705250e+02    1.988931e-05
1.731453e+02    1.932154e-05
1.785072e+02    1.820800e-05
1.812501e+02    1.767888e-05
1.840351e+02    1.715296e-05
1.868629e+02    1.664479e-05
1.897342e+02    1.615443e-05
1.926496e+02    1.567912e-05
1.956099e+02    1.521657e-05
1.986155e+02    1.476423e-05
2.016674e+02    1.432030e-05
2.047662e+02    1.388959e-05
2.079126e+02    1.347058e-05
2.111073e+02    1.306503e-05
2.143512e+02    1.267143e-05
2.209891e+02    1.190997e-05
2.243848e+02    1.154259e-05
2.278326e+02    1.118626e-05
2.313334e+02    1.084011e-05
2.348881e+02    1.050728e-05
2.384973e+02    1.017723e-05
2.421620e+02    9.864148e-06
2.458830e+02    9.556899e-06
2.496612e+02    9.251484e-06
2.534974e+02    8.963120e-06
2.573926e+02    8.678460e-06
2.653634e+02    8.130979e-06
2.694409e+02    7.874384e-06
2.735811e+02    7.622368e-06
2.820533e+02    7.137981e-06
2.863872e+02    6.905237e-06
2.907878e+02    6.679891e-06
2.997928e+02    6.250105e-06
3.043993e+02    6.040688e-06
3.090767e+02    5.838507e-06
3.186480e+02    5.456283e-06
3.235443e+02    5.273062e-06
3.285158e+02    5.094596e-06
3.335637e+02    4.923038e-06
3.386892e+02    4.755415e-06
3.491776e+02    4.435079e-06
3.599908e+02    4.133526e-06
3.711389e+02    3.853329e-06
3.768417e+02    3.718238e-06
3.826321e+02    3.587383e-06
3.885116e+02    3.458939e-06
3.944814e+02    3.337177e-06
4.005429e+02    3.218369e-06
4.066975e+02    3.102736e-06
4.129467e+02    2.990520e-06
4.192920e+02    2.882108e-06
4.257347e+02    2.775876e-06
4.322765e+02    2.676075e-06
4.389187e+02    2.577923e-06
4.456630e+02    2.483360e-06
4.525110e+02    2.390623e-06
4.594642e+02    2.301340e-06
4.665242e+02    2.215904e-06
4.736927e+02    2.132142e-06
4.809713e+02    2.050382e-06
4.883618e+02    1.974268e-06
4.958659e+02    1.897797e-06
5.034853e+02    1.824749e-06
5.112217e+02    1.754738e-06
5.190770e+02    1.686356e-06
5.270530e+02    1.620225e-06
5.351516e+02    1.556872e-06
5.433746e+02    1.496057e-06
5.602016e+02    1.379126e-06
5.688096e+02    1.323486e-06
5.775498e+02    1.269885e-06
5.864242e+02    1.218345e-06
5.954351e+02    1.168576e-06
6.045844e+02    1.120701e-06
6.138743e+02    1.074107e-06
6.233070e+02    1.029726e-06
6.328846e+02    9.869200e-07
6.426093e+02    9.450518e-07
6.524835e+02    9.050007e-07
6.625094e+02    8.665958e-07
6.726894e+02    8.293849e-07
6.830258e+02    7.935104e-07
6.935210e+02    7.592398e-07
7.041775e+02    7.258844e-07
7.149977e+02    6.941786e-07
7.259842e+02    6.632911e-07
7.484662e+02    6.051177e-07
7.599669e+02    5.779328e-07
7.716444e+02    5.514638e-07
7.835013e+02    5.262694e-07
7.955404e+02    5.020536e-07
8.201764e+02    4.560929e-07
8.327791e+02    4.347112e-07
8.455754e+02    4.140770e-07
8.585683e+02    3.942581e-07
8.717608e+02    3.751938e-07
8.851561e+02    3.569335e-07
9.265896e+02    3.066355e-07
9.408273e+02    2.913869e-07
9.552839e+02    2.766395e-07
9.699626e+02    2.626088e-07
9.848668e+02    2.490089e-07
1.000000e+03    2.361772e-07
