# W [GeV]    S_gg [GeV^-1]
1.315847e+02    1.024886e-05
1.336066e+02    9.870361e-06
1.356595e+02    9.504834e-06
1.377440e+02    9.146624e-06
1.398606e+02    8.799675e-06
1.420097e+02    8.466934e-06
1.441917e+02    8.145500e-06
1.464074e+02    7.832440e-06
1.486570e+02    7.531393e-06
1.509413e+02    7.240272e-06
1.532606e+02    6.956120e-06
1.556155e+02    6.686637e-06
1.604346e+02    6.168260e-06
1.628998e+02    5.922104e-06
1.654029e+02    5.685830e-06
1.679444e+02    5.458444e-06
1.705250e+02    5.238357e-06
1.731453e+02    5.023188e-06
1.758058e+02    4.816704e-06
1.785072e+02    4.619039e-06
1.812501e+02    4.429591e-06
1.840351e+02    4.244174e-06
1.868629e+02    4.067581e-06
1.897342e+02    3.894062e-06
1.986155e+02    3.416167e-06
2.016674e+02    3.269779e-06
2.047662e+02    3.126880e-06
2.079126e+02    2.988477e-06
2.176448e+02    2.607904e-06
2.209891e+02    2.491675e-06
2.243848e+02    2.377844e-06
2.278326e+02    2.270123e-06
2.348881e+02    2.064704e-06
2.384973e+02    1.969033e-06
2.458830e+02    1.786550e-06
2.496612e+02    1.701978e-06
2.534974e+02    1.619768e-06
2.573926e+02    1.541450e-06
2.613476e+02    1.466049e-06
2.653634e+02    1.393754e-06
2.694409e+02    1.324649e-06
2.735811e+02    1.258793e-06
2.777849e+02    1.195477e-06
2.820533e+02    1.134371e-06
2.863872e+02    1.076499e-06
2.907878e+02    1.020703e-06
2.952560e+02    9.673892e-07
2.997928e+02    9.167742e-07
3.043993e+02    8.679349e-07
3.090767e+02    8.217008e-07
3.138259e+02    7.775313e-07
3.186480e+02    7.350644e-07
3.235443e+02    6.946923e-07
3.285158e+02    6.559276e-07
3.335637e+02    6.193714e-07
3.386892e+02    5.842738e-07
3.438934e+02    5.509088e-07
3.491776e+02    5.192743e-07
3.545430e+02    4.889057e-07
3.599908e+02    4.603223e-07
3.655223e+02    4.329422e-07
3.711389e+02    4.068730e-07
3.768417e+02    3.821637e-07
3.826321e+02    3.586817e-07
3.885116e+02    3.366688e-07
3.944814e+02    3.153812e-07
4.005429e+02    2.954136e-07
4.066975e+02    2.765526e-07
4.129467e+02    2.584885e-07
4.192920e+02    2.415761e-07
4.257347e+02    2.254924e-07
4.322765e+02    2.104373e-07
4.389187e+02    1.960838e-07
4.456630e+02    1.825219e-07
4.525110e+02    1.698610e-07
4.594642e+02    1.578122e-07
4.665242e+02    1.464911e-07
4.736927e+02    1.358170e-07
4.809713e+02    1.257948e-07
4.883618e+02    1.164203e-07
4.958659e+02    1.075126e-07
5.034853e+02    9.924559e-08
5.112217e+02    9.150604e-08
5.190770e+02    8.422628e-08
5.270530e+02    7.739358e-08
5.351516e+02    7.106154e-08
5.433746e+02    6.511353e-08
5.517240e+02    5.956638e-08
5.602016e+02    5.438373e-08
5.688096e+02    4.958458e-08
5.775498e+02    4.511633e-08
5.864242e+02    4.096127e-08
5.954351e+02    3.712636e-08
6.045844e+02    3.357645e-08
6.138743e+02    3.026205e-08
6.328846e+02    2.443924e-08
6.426093e+02    2.185491e-08
6.524835e+02    1.949461e-08
6.625094e+02    1.733152e-08
6.726894e+02    1.534809e-08
6.830258e+02    1.354978e-08
6.935210e+02    1.191099e-08
7.041775e+02    1.042908e-08
7.259842e+02    7.876522e-09
7.371395e+02    6.793467e-09
7.484662e+02    5.825679e-09
7.599669e+02    4.963374e-09
7.716444e+02    4.200598e-09
7.835013e+02    3.530525e-09
7.955404e+02    2.944549e-09
8.077645e+02    2.433850e-09
8.201764e+02    1.994212e-09
8.327791e+02    1.616033e-09
8.455754e+02    1.296689e-09
8.585683e+02    1.027850e-09
8.851561e+02    6.194352e-10
8.987572e+02    4.700562e-10
9.125673e+02    3.499174e-10
9.552839e+02    1.271406e-10
9.848668e+02    5.624930e-11
1.000000e+03    3.536569e-11
