# W [GeV]    S_gg [GeV^-1]
1.000000e+01    1.681629e-03
1.015366e+01    1.648225e-03
1.030968e+01    1.615593e-03
1.046809e+01    1.579815e-03
1.062894e+01    1.547420e-03
1.079226e+01    1.515772e-03
1.112648e+01    1.452301e-03
1.147104e+01    1.393070e-03
1.164730e+01    1.364297e-03
1.182627e+01    1.336260e-03
1.200799e+01    1.308189e-03
1.219250e+01    1.280440e-03
1.237985e+01    1.253328e-03
1.257007e+01    1.227002e-03
1.276322e+01    1.201195e-03
1.295934e+01    1.175958e-03
1.315847e+01    1.151049e-03
1.336066e+01    1.127035e-03
1.356595e+01    1.104058e-03
1.377440e+01    1.080258e-03
1.398606e+01    1.057085e-03
1.420097e+01    1.035055e-03
1.464074e+01    9.914700e-04
1.486570e+01    9.706107e-04
1.509413e+01    9.501138e-04
1.532606e+01    9.290830e-04
1.580067e+01    8.903105e-04
1.604346e+01    8.713560e-04
1.628998e+01    8.522229e-04
1.679444e+01    8.158356e-04
1.705250e+01    7.983662e-04
1.731453e+01    7.817858e-04
1.758058e+01    7.645963e-04
1.785072e+01    7.478474e-04
1.812501e+01    7.318740e-04
1.868629e+01    7.003901e-04
1.897342e+01    6.848418e-04
1.926496e+01    6.705964e-04
1.956099e+01    6.555885e-04
1.986155e+01    6.415782e-04
2.016674e+01    6.271290e-04
2.047662e+01    6.131510e-04
2.079126e+01    6.002044e-04
2.111073e+01    5.870954e-04
2.143512e+01    5.740733e-04
2.176448e+01    5.614105e-04
2.209891e+01    5.487935e-04
2.243848e+01    5.368762e-04
2.278326e+01    5.250273e-04
2.313334e+01    5.131304e-04
2.348881e+01    5.020792e-04
2.384973e+01    4.906584e-04
2.421620e+01    4.795968e-04
2.458830e+01    4.689900e-04
2.496612e+01    4.586558e-04
2.534974e+01    4.480991e-04
2.573926e+01    4.380618e-04
2.613476e+01    4.282105e-04
2.653634e+01    4.185141e-04
2.694409e+01    4.090095e-04
2.735811e+01    3.998891e-04
2.777849e+01    3.906916e-04
2.820533e+01    3.819587e-04
2.863872e+01    3.733382e-04
2.907878e+01    3.646723e-04
2.952560e+01    3.563111e-04
2.997928e+01    3.482628e-04
3.043993e+01    3.402880e-04
3.090767e+01    3.324365e-04
3.138259e+01    3.250293e-04
3.186480e+01    3.171960e-04
3.235443e+01    3.100156e-04
3.285158e+01    3.026336e-04
3.335637e+01    2.958136e-04
3.386892e+01    2.889776e-04
3.491776e+01    2.756416e-04
3.545430e+01    2.692847e-04
3.599908e+01    2.628644e-04
3.655223e+01    2.565953e-04
3.711389e+01    2.507453e-04
3.768417e+01    2.446302e-04
3.826321e+01    2.389928e-04
3.885116e+01    2.332508e-04
4.005429e+01    2.224347e-04
4.066975e+01    2.171055e-04
4.129467e+01    2.119626e-04
4.257347e+01    2.018258e-04
4.322765e+01    1.969731e-04
4.389187e+01    1.923210e-04
4.456630e+01    1.876901e-04
4.525110e+01    1.831918e-04
4.665242e+01    1.744011e-04
4.736927e+01    1.701619e-04
4.809713e+01    1.659514e-04
4.958659e+01    1.580466e-04
5.034853e+01    1.540714e-04
5.190770e+01    1.466500e-04
5.270530e+01    1.429704e-04
5.351516e+01    1.394693e-04
5.433746e+01    1.360333e-04
5.517240e+01    1.326975e-04
5.602016e+01    1.292866e-04
5.775498e+01    1.230701e-04
5.864242e+01    1.199354e-04
5.954351e+01    1.169310e-04
6.045844e+01    1.139577e-04
6.138743e+01    1.111035e-04
6.233070e+01    1.082926e-04
6.328846e+01    1.055646e-04
6.426093e+01    1.029489e-04
6.524835e+01    1.002595e-04
6.625094e+01    9.776149e-05
6.726894e+01    9.525994e-05
6.830258e+01    9.281259e-05
6.935210e+01    9.042144e-05
7.041775e+01    8.811876e-05
7.149977e+01    8.584292e-05
7.259842e+01    8.358171e-05
7.484662e+01    7.937302e-05
7.599669e+01    7.724941e-05
7.716444e+01    7.528798e-05
7.835013e+01    7.332767e-05
7.955404e+01    7.144484e-05
8.077645e+01    6.955870e-05
8.201764e+01    6.772930e-05
8.327791e+01    6.595529e-05
8.455754e+01    6.423822e-05
8.585683e+01    6.250435e-05
8.717608e+01    6.083809e-05
8.851561e+01    5.925460e-05
8.987572e+01    5.763772e-05
9.125673e+01    5.611084e-05
9.265896e+01    5.464139e-05
9.408273e+01    5.317350e-05
9.699626e+01    5.032503e-05
9.848668e+01    4.898993e-05
1.000000e+02    4.765736e-05
1.015366e+02    4.636203e-05
1.030968e+02    4.511797e-05
1.046809e+02    4.387671e-05
1.062894e+02    4.269614e-05
1.079226e+02    4.151399e-05
1.112648e+02    3.928254e-05
1.129744e+02    3.818186e-05
1.147104e+02    3.714976e-05
1.164730e+02    3.610715e-05
1.182627e+02    3.509548e-05
1.219250e+02    3.317476e-05
1.237985e+02    3.226823e-05
1.257007e+02    3.133834e-05
1.276322e+02    3.046573e-05
1.295934e+02    2.961813e-05
1.315847e+02    2.875420e-05
1.336066e+02    2.796956e-05
1.356595e+02    2.715672e-05
1.377440e+02    2.638962e-05
1.398606e+02    2.563784e-05
1.420097e+02    2.490434e-05
1.486570e+02    2.280474e-05
1.509413e+02    2.215482e-05
1.532606e+02    2.150569e-05
1.556155e+02    2.088823e-05
1.580067e+02    2.027690e-05
1.604346e+02    1.968706e-05
1.628998e+02    1.911842e-05
1.654029e+02    1.855645e-05
1.679444e+02    1.800237e-05
1.705250e+02    1.746397e-05
1.758058e+02    1.644812e-05
1.785072e+02    1.595468e-05
1.812501e+02    1.548000e-05
1.840351e+02    1.501403e-05
1.868629e+02    1.456430e-05
1.897342e+02    1.412403e-05
1.926496e+02    1.369724e-05
1.956099e+02    1.328234e-05
1.986155e+02    1.287966e-05
2.016674e+02    1.248380e-05
2.047662e+02    1.209853e-05
2.079126e+02    1.172888e-05
2.111073e+02    1.136802e-05
2.143512e+02    1.101429e-05
2.209891e+02    1.034120e-05
2.243848e+02    1.001592e-05
2.278326e+02    9.703624e-06
2.313334e+02    9.399921e-06
2.348881e+02    9.104615e-06
2.458830e+02    8.267707e-06
2.534974e+02    7.744199e-06
2.573926e+02    7.495288e-06
2.613476e+02    7.251280e-06
2.653634e+02    7.015992e-06
2.694409e+02    6.787197e-06
2.735811e+02    6.565731e-06
2.777849e+02    6.351379e-06
2.820533e+02    6.141957e-06
2.863872e+02    5.938189e-06
2.907878e+02    5.742185e-06
2.952560e+02    5.553158e-06
2.997928e+02    5.366899e-06
3.043993e+02    5.185627e-06
3.090767e+02    5.009946e-06
3.138259e+02    4.843890e-06
3.235443e+02    4.517719e-06
3.285158e+02    4.365581e-06
3.386892e+02    4.069931e-06
3.438934e+02    3.930005e-06
3.491776e+02    3.792616e-06
3.545430e+02    3.660612e-06
3.599908e+02    3.531440e-06
3.655223e+02    3.406280e-06
3.711389e+02    3.287513e-06
3.768417e+02    3.170969e-06
3.885116e+02    2.948206e-06
3.944814e+02    2.841963e-06
4.005429e+02    2.739977e-06
4.066975e+02    2.640481e-06
4.257347e+02    2.360402e-06
4.322765e+02    2.273371e-06
4.456630e+02    2.107222e-06
4.594642e+02    1.952565e-06
4.665242e+02    1.878518e-06
4.736927e+02    1.807028e-06
5.034853e+02    1.544213e-06
5.112217e+02    1.483664e-06
5.190770e+02    1.425609e-06
5.270530e+02    1.369060e-06
5.351516e+02    1.315259e-06
5.433746e+02    1.262418e-06
5.602016e+02    1.163027e-06
5.688096e+02    1.115693e-06
5.775498e+02    1.070425e-06
5.864242e+02    1.026233e-06
5.954351e+02    9.842456e-07
6.045844e+02    9.432975e-07
6.138743e+02    9.040682e-07
6.233070e+02    8.662524e-07
6.328846e+02    8.296980e-07
6.524835e+02    7.603797e-07
6.625094e+02    7.277674e-07
6.726894e+02    6.963151e-07
6.830258e+02    6.659797e-07
6.935210e+02    6.366249e-07
7.041775e+02    6.085520e-07
7.149977e+02    5.816408e-07
7.259842e+02    5.557417e-07
7.371395e+02    5.306256e-07
7.484662e+02    5.066568e-07
7.599669e+02    4.835200e-07
7.835013e+02    4.401739e-07
8.077645e+02    3.999859e-07
8.201764e+02    3.809371e-07
8.327791e+02    3.628304e-07
8.455754e+02    3.454405e-07
8.585683e+02    3.288977e-07
