0.86074E-05 0.19491E-07 0.00000E+01 353547 0 0 19223 0.22310E+10 0.00000E+01 0.86074E-05 0.00000E+01 0.00000E+01 0
1 8.5243e-06 1.4905e-07 1.6336 0.00077543 8.5243e-06
2 8.6294e-06 8.752e-08 1.34 0.00072072 8.6294e-06
3 8.6253e-06 4.6043e-08 0.99743 0.00062099 8.6253e-06
4 8.6596e-06 1.2457e-07 1.344 0.000325 8.6596e-06
5 8.7939e-06 1.2966e-07 1.948 0.0012463 8.7939e-06
6 8.615e-06 4.8752e-08 1.0574 0.00072945 8.615e-06
7 8.6835e-06 1.4236e-07 1.5316 0.00047325 8.6835e-06
8 8.7043e-06 9.3399e-08 1.4177 0.00077206 8.7043e-06
9 8.646e-06 4.9954e-08 1.0796 0.0006752 8.646e-06
10 8.7212e-06 2.2684e-07 1.7182 0.00033364 8.7212e-06
11 8.6277e-06 1.2945e-07 1.4017 0.00053952 8.6277e-06
12 8.6009e-06 8.2021e-08 1.2599 0.00058751 8.6009e-06
13 8.7784e-06 1.5342e-07 1.6328 0.00068795 8.7784e-06
14 8.5957e-06 8.3071e-08 1.2769 0.00068382 8.5957e-06
15 8.5896e-06 5.2216e-08 1.1358 0.00073944 8.5896e-06
16 9.226e-06 6.7115e-07 4.8056 0.0027259 9.226e-06
17 8.5642e-06 1.1216e-07 1.2235 0.00023033 8.5642e-06
18 8.6028e-06 7.1079e-08 1.0916 0.0002368 8.6028e-06
19 8.4525e-06 2.2942e-07 1.793 0.00040253 8.4525e-06
20 8.5821e-06 1.2597e-07 1.3713 0.00046258 8.5821e-06
21 8.4891e-06 7.2739e-08 1.1321 0.00058081 8.4891e-06
<lo_statistics>
<cumulated_time> 258.115186 </cumulated_time>
</lo_statistics>
