# W [GeV]    S_gg [GeV^-1]
1.604346e+02    8.510381e-06
1.628998e+02    8.182956e-06
1.654029e+02    7.865453e-06
1.679444e+02    7.559277e-06
1.705250e+02    7.264309e-06
1.731453e+02    6.977432e-06
1.758058e+02    6.698546e-06
1.785072e+02    6.432510e-06
1.812501e+02    6.175250e-06
1.840351e+02    5.924276e-06
1.868629e+02    5.684242e-06
1.897342e+02    5.454021e-06
1.926496e+02    5.225861e-06
1.956099e+02    5.009737e-06
1.986155e+02    4.800799e-06
2.016674e+02    4.598589e-06
2.047662e+02    4.404447e-06
2.079126e+02    4.216898e-06
2.111073e+02    4.037249e-06
2.143512e+02    3.861505e-06
2.176448e+02    3.693539e-06
2.209891e+02    3.531528e-06
2.243848e+02    3.375781e-06
2.278326e+02    3.225222e-06
2.348881e+02    2.942210e-06
2.384973e+02    2.808584e-06
2.421620e+02    2.680303e-06
2.458830e+02    2.558193e-06
2.496612e+02    2.437589e-06
2.534974e+02    2.324171e-06
2.573926e+02    2.213460e-06
2.613476e+02    2.108737e-06
2.653634e+02    2.007541e-06
2.735811e+02    1.817206e-06
2.820533e+02    1.642067e-06
2.863872e+02    1.559941e-06
2.907878e+02    1.480934e-06
2.952560e+02    1.404958e-06
2.997928e+02    1.333081e-06
3.043993e+02    1.263958e-06
3.090767e+02    1.197725e-06
3.138259e+02    1.134477e-06
3.186480e+02    1.073763e-06
3.235443e+02    1.016068e-06
3.285158e+02    9.608059e-07
3.335637e+02    9.083058e-07
3.438934e+02    8.098299e-07
3.545430e+02    7.206420e-07
3.599908e+02    6.788456e-07
3.655223e+02    6.389600e-07
3.711389e+02    6.016648e-07
3.768417e+02    5.658443e-07
3.826321e+02    5.316327e-07
3.885116e+02    4.992258e-07
3.944814e+02    4.685726e-07
4.005429e+02    4.394891e-07
4.129467e+02    3.853311e-07
4.192920e+02    3.605369e-07
4.257347e+02    3.370041e-07
4.322765e+02    3.146816e-07
4.389187e+02    2.935652e-07
4.456630e+02    2.736217e-07
4.525110e+02    2.548031e-07
4.594642e+02    2.369423e-07
4.736927e+02    2.044994e-07
4.809713e+02    1.896085e-07
4.883618e+02    1.756050e-07
4.958659e+02    1.624785e-07
5.112217e+02    1.385085e-07
5.190770e+02    1.276189e-07
5.270530e+02    1.174291e-07
5.351516e+02    1.079135e-07
5.433746e+02    9.895396e-08
5.517240e+02    9.064415e-08
5.602016e+02    8.287315e-08
5.775498e+02    6.885288e-08
5.864242e+02    6.260973e-08
5.954351e+02    5.679847e-08
6.045844e+02    5.139794e-08
6.138743e+02    4.639600e-08
6.233070e+02    4.177910e-08
6.328846e+02    3.751491e-08
6.426093e+02    3.361294e-08
6.524835e+02    3.001089e-08
6.625094e+02    2.669659e-08
6.726894e+02    2.367820e-08
6.830258e+02    2.091636e-08
6.935210e+02    1.840423e-08
7.041775e+02    1.612271e-08
7.149977e+02    1.405722e-08
7.259842e+02    1.219990e-08
7.371395e+02    1.053243e-08
7.484662e+02    9.040689e-09
7.599669e+02    7.712796e-09
7.716444e+02    6.531206e-09
7.835013e+02    5.494164e-09
7.955404e+02    4.584840e-09
8.201764e+02    3.112212e-09
8.327791e+02    2.525759e-09
8.455754e+02    2.028733e-09
8.585683e+02    1.608618e-09
8.717608e+02    1.259295e-09
8.851561e+02    9.715463e-10
8.987572e+02    7.373246e-10
9.125673e+02    5.501583e-10
9.265896e+02    4.022918e-10
9.408273e+02    2.877734e-10
9.552839e+02    2.006438e-10
9.699626e+02    1.359293e-10
9.848668e+02    8.916117e-11
1.000000e+03    5.628443e-11
