# W [GeV]    S_gg [GeV^-1]
1.015366e+01    1.424690e-03
1.030968e+01    1.394237e-03
1.046809e+01    1.361033e-03
1.062894e+01    1.331292e-03
1.079226e+01    1.301753e-03
1.112648e+01    1.242024e-03
1.129744e+01    1.215567e-03
1.147104e+01    1.186835e-03
1.164730e+01    1.161017e-03
1.182627e+01    1.134853e-03
1.200799e+01    1.108330e-03
1.219250e+01    1.084067e-03
1.237985e+01    1.059429e-03
1.257007e+01    1.034191e-03
1.276322e+01    1.010961e-03
1.315847e+01    9.657067e-04
1.336066e+01    9.433817e-04
1.356595e+01    9.217005e-04
1.377440e+01    9.010722e-04
1.398606e+01    8.807775e-04
1.420097e+01    8.596930e-04
1.441917e+01    8.400978e-04
1.464074e+01    8.205523e-04
1.532606e+01    7.643382e-04
1.556155e+01    7.476899e-04
1.580067e+01    7.300634e-04
1.604346e+01    7.136112e-04
1.628998e+01    6.966454e-04
1.654029e+01    6.806117e-04
1.679444e+01    6.645991e-04
1.705250e+01    6.492534e-04
1.731453e+01    6.336562e-04
1.758058e+01    6.189713e-04
1.812501e+01    5.905273e-04
1.840351e+01    5.766108e-04
1.868629e+01    5.629907e-04
1.926496e+01    5.370484e-04
1.986155e+01    5.120778e-04
2.016674e+01    4.998087e-04
2.047662e+01    4.879569e-04
2.079126e+01    4.765507e-04
2.111073e+01    4.654413e-04
2.143512e+01    4.545140e-04
2.176448e+01    4.433865e-04
2.209891e+01    4.331989e-04
2.243848e+01    4.223898e-04
2.348881e+01    3.929020e-04
2.384973e+01    3.834514e-04
2.421620e+01    3.742661e-04
2.458830e+01    3.654565e-04
2.496612e+01    3.562585e-04
2.534974e+01    3.480731e-04
2.613476e+01    3.314667e-04
2.653634e+01    3.233777e-04
2.735811e+01    3.080127e-04
2.777849e+01    3.005155e-04
2.820533e+01    2.931421e-04
2.863872e+01    2.861910e-04
2.907878e+01    2.794023e-04
2.952560e+01    2.723050e-04
2.997928e+01    2.656952e-04
3.043993e+01    2.592031e-04
3.090767e+01    2.528946e-04
3.138259e+01    2.467849e-04
3.186480e+01    2.406849e-04
3.285158e+01    2.289064e-04
3.335637e+01    2.232790e-04
3.386892e+01    2.179764e-04
3.438934e+01    2.122236e-04
3.545430e+01    2.020791e-04
3.768417e+01    1.827168e-04
3.885116e+01    1.735763e-04
3.944814e+01    1.692628e-04
4.005429e+01    1.651658e-04
4.066975e+01    1.609273e-04
4.192920e+01    1.529014e-04
4.322765e+01    1.452706e-04
4.389187e+01    1.416506e-04
4.525110e+01    1.344782e-04
4.736927e+01    1.245062e-04
4.809713e+01    1.213543e-04
4.883618e+01    1.182236e-04
4.958659e+01    1.151865e-04
5.034853e+01    1.123113e-04
5.112217e+01    1.093443e-04
5.190770e+01    1.065306e-04
5.270530e+01    1.037975e-04
5.433746e+01    9.852016e-05
5.517240e+01    9.599786e-05
5.602016e+01    9.351636e-05
5.688096e+01    9.099987e-05
5.775498e+01    8.866601e-05
5.864242e+01    8.634479e-05
5.954351e+01    8.415002e-05
6.138743e+01    7.978442e-05
6.233070e+01    7.767122e-05
6.328846e+01    7.558880e-05
6.726894e+01    6.793487e-05
6.830258e+01    6.615110e-05
6.935210e+01    6.430460e-05
7.149977e+01    6.096997e-05
7.259842e+01    5.935714e-05
7.371395e+01    5.774269e-05
7.484662e+01    5.618803e-05
7.716444e+01    5.315994e-05
7.955404e+01    5.034309e-05
8.077645e+01    4.901471e-05
8.201764e+01    4.767754e-05
8.455754e+01    4.511888e-05
8.585683e+01    4.389585e-05
8.717608e+01    4.268546e-05
8.851561e+01    4.150531e-05
8.987572e+01    4.038122e-05
9.265896e+01    3.814626e-05
9.552839e+01    3.607201e-05
9.699626e+01    3.507825e-05
9.848668e+01    3.410590e-05
1.000000e+02    3.316171e-05
1.015366e+02    3.223472e-05
1.030968e+02    3.131208e-05
1.062894e+02    2.958649e-05
1.079226e+02    2.876335e-05
1.095810e+02    2.794544e-05
1.112648e+02    2.714457e-05
1.129744e+02    2.638456e-05
1.164730e+02    2.489286e-05
1.182627e+02    2.417802e-05
1.200799e+02    2.347387e-05
1.219250e+02    2.280364e-05
1.237985e+02    2.214521e-05
1.257007e+02    2.152121e-05
1.276322e+02    2.089506e-05
1.295934e+02    2.028244e-05
1.315847e+02    1.969799e-05
1.336066e+02    1.912287e-05
1.356595e+02    1.855727e-05
1.377440e+02    1.801756e-05
1.398606e+02    1.750132e-05
1.420097e+02    1.697075e-05
1.441917e+02    1.647098e-05
1.464074e+02    1.598149e-05
1.486570e+02    1.551278e-05
1.509413e+02    1.504816e-05
1.532606e+02    1.460103e-05
1.580067e+02    1.373829e-05
1.628998e+02    1.292672e-05
1.654029e+02    1.252820e-05
1.679444e+02    1.214697e-05
1.705250e+02    1.177312e-05
1.731453e+02    1.141945e-05
1.758058e+02    1.106555e-05
1.785072e+02    1.072779e-05
1.812501e+02    1.040203e-05
1.840351e+02    1.007661e-05
1.868629e+02    9.765438e-06
1.897342e+02    9.461219e-06
1.956099e+02    8.878107e-06
1.986155e+02    8.603979e-06
2.016674e+02    8.335248e-06
2.047662e+02    8.070475e-06
2.079126e+02    7.815303e-06
2.111073e+02    7.569004e-06
2.143512e+02    7.327986e-06
2.176448e+02    7.092312e-06
2.209891e+02    6.864877e-06
2.243848e+02    6.643666e-06
2.313334e+02    6.221092e-06
2.348881e+02    6.021319e-06
2.384973e+02    5.825046e-06
2.421620e+02    5.632959e-06
2.458830e+02    5.451539e-06
2.496612e+02    5.271671e-06
2.534974e+02    5.095130e-06
2.573926e+02    4.926047e-06
2.613476e+02    4.764499e-06
2.653634e+02    4.603725e-06
2.735811e+02    4.297987e-06
2.777849e+02    4.155781e-06
2.820533e+02    4.014335e-06
2.863872e+02    3.878492e-06
2.907878e+02    3.745360e-06
2.952560e+02    3.617380e-06
2.997928e+02    3.492451e-06
3.043993e+02    3.373183e-06
3.090767e+02    3.255299e-06
3.138259e+02    3.143840e-06
3.186480e+02    3.033249e-06
3.235443e+02    2.926354e-06
3.285158e+02    2.823920e-06
3.335637e+02    2.723272e-06
3.386892e+02    2.627185e-06
3.438934e+02    2.534181e-06
3.491776e+02    2.444021e-06
3.545430e+02    2.355605e-06
3.599908e+02    2.269870e-06
3.655223e+02    2.187485e-06
3.768417e+02    2.031332e-06
3.826321e+02    1.957347e-06
3.885116e+02    1.886166e-06
3.944814e+02    1.815167e-06
4.005429e+02    1.748806e-06
4.066975e+02    1.682385e-06
4.129467e+02    1.618617e-06
4.192920e+02    1.558960e-06
4.257347e+02    1.499919e-06
4.322765e+02    1.441976e-06
4.389187e+02    1.387439e-06
4.456630e+02    1.333771e-06
4.525110e+02    1.282418e-06
