# W [GeV]    S_gg [GeV^-1]
1.000000e+01    1.845410e-03
1.015366e+01    1.805708e-03
1.030968e+01    1.768444e-03
1.062894e+01    1.693670e-03
1.095810e+01    1.622796e-03
1.112648e+01    1.588997e-03
1.129744e+01    1.555567e-03
1.147104e+01    1.521282e-03
1.164730e+01    1.488466e-03
1.182627e+01    1.456916e-03
1.200799e+01    1.425563e-03
1.219250e+01    1.395900e-03
1.237985e+01    1.366209e-03
1.257007e+01    1.335366e-03
1.276322e+01    1.306817e-03
1.295934e+01    1.280285e-03
1.336066e+01    1.224292e-03
1.356595e+01    1.198435e-03
1.377440e+01    1.171513e-03
1.398606e+01    1.145857e-03
1.420097e+01    1.121132e-03
1.441917e+01    1.095890e-03
1.464074e+01    1.071156e-03
1.486570e+01    1.049302e-03
1.509413e+01    1.026431e-03
1.532606e+01    1.003036e-03
1.580067e+01    9.592280e-04
1.604346e+01    9.390649e-04
1.628998e+01    9.181625e-04
1.654029e+01    8.970478e-04
1.679444e+01    8.775065e-04
1.705250e+01    8.585702e-04
1.731453e+01    8.393434e-04
1.758058e+01    8.205964e-04
1.785072e+01    8.024920e-04
1.812501e+01    7.837911e-04
1.840351e+01    7.666978e-04
1.868629e+01    7.494841e-04
1.926496e+01    7.166168e-04
1.956099e+01    7.002660e-04
2.016674e+01    6.689169e-04
2.079126e+01    6.389863e-04
2.111073e+01    6.250062e-04
2.176448e+01    5.964611e-04
2.209891e+01    5.831346e-04
2.243848e+01    5.695755e-04
2.278326e+01    5.565827e-04
2.313334e+01    5.441797e-04
2.348881e+01    5.315983e-04
2.421620e+01    5.069644e-04
2.458830e+01    4.955906e-04
2.534974e+01    4.730566e-04
2.573926e+01    4.619928e-04
2.613476e+01    4.513471e-04
2.653634e+01    4.414352e-04
2.694409e+01    4.307432e-04
2.735811e+01    4.212283e-04
2.777849e+01    4.108987e-04
2.820533e+01    4.015372e-04
2.863872e+01    3.921322e-04
2.907878e+01    3.827758e-04
2.952560e+01    3.740695e-04
2.997928e+01    3.650856e-04
3.090767e+01    3.483953e-04
3.138259e+01    3.399205e-04
3.186480e+01    3.319115e-04
3.235443e+01    3.243022e-04
3.285158e+01    3.167070e-04
3.335637e+01    3.091923e-04
3.386892e+01    3.016638e-04
3.438934e+01    2.945408e-04
3.491776e+01    2.875625e-04
3.545430e+01    2.805831e-04
3.599908e+01    2.740086e-04
3.655223e+01    2.676149e-04
3.711389e+01    2.610935e-04
3.826321e+01    2.486379e-04
3.885116e+01    2.426923e-04
3.944814e+01    2.371284e-04
4.005429e+01    2.313496e-04
4.066975e+01    2.257183e-04
4.129467e+01    2.200429e-04
4.192920e+01    2.148827e-04
4.257347e+01    2.097571e-04
4.389187e+01    1.996897e-04
4.456630e+01    1.948402e-04
4.525110e+01    1.900074e-04
4.594642e+01    1.853935e-04
4.665242e+01    1.809323e-04
4.736927e+01    1.764017e-04
4.809713e+01    1.721172e-04
4.958659e+01    1.638143e-04
5.034853e+01    1.597155e-04
5.112217e+01    1.557592e-04
5.190770e+01    1.519409e-04
5.270530e+01    1.481316e-04
5.351516e+01    1.445144e-04
5.433746e+01    1.409606e-04
5.517240e+01    1.374141e-04
5.602016e+01    1.340320e-04
5.954351e+01    1.210519e-04
6.045844e+01    1.180859e-04
6.138743e+01    1.150818e-04
6.233070e+01    1.121695e-04
6.426093e+01    1.065874e-04
6.524835e+01    1.039269e-04
6.625094e+01    1.013084e-04
6.726894e+01    9.873189e-05
6.830258e+01    9.619817e-05
6.935210e+01    9.376522e-05
7.041775e+01    9.136577e-05
7.149977e+01    8.902915e-05
7.259842e+01    8.677841e-05
7.371395e+01    8.453793e-05
7.484662e+01    8.232784e-05
7.599669e+01    8.023888e-05
7.716444e+01    7.816048e-05
7.835013e+01    7.617704e-05
7.955404e+01    7.415188e-05
8.077645e+01    7.225146e-05
8.201764e+01    7.037046e-05
8.327791e+01    6.854976e-05
