# W [GeV]    S_gg [GeV^-1]
3.186480e+02    3.858991e-06
3.235443e+02    3.725257e-06
3.285158e+02    3.596619e-06
3.335637e+02    3.471108e-06
3.386892e+02    3.350577e-06
3.438934e+02    3.233492e-06
3.491776e+02    3.119486e-06
3.545430e+02    3.009671e-06
3.655223e+02    2.799645e-06
3.711389e+02    2.699100e-06
3.768417e+02    2.602853e-06
3.826321e+02    2.508854e-06
3.885116e+02    2.417518e-06
4.005429e+02    2.244782e-06
4.066975e+02    2.162045e-06
4.129467e+02    2.081953e-06
4.257347e+02    1.931240e-06
4.322765e+02    1.859107e-06
4.389187e+02    1.788469e-06
4.456630e+02    1.721555e-06
4.525110e+02    1.655696e-06
4.594642e+02    1.592711e-06
4.665242e+02    1.531756e-06
4.736927e+02    1.473634e-06
4.809713e+02    1.416347e-06
4.883618e+02    1.360585e-06
4.958659e+02    1.308049e-06
5.034853e+02    1.256137e-06
5.112217e+02    1.206866e-06
5.190770e+02    1.159053e-06
5.270530e+02    1.112853e-06
5.351516e+02    1.067866e-06
5.433746e+02    1.024583e-06
5.517240e+02    9.830954e-07
5.602016e+02    9.428396e-07
5.775498e+02    8.673086e-07
5.864242e+02    8.315002e-07
5.954351e+02    7.966162e-07
6.045844e+02    7.634128e-07
6.138743e+02    7.310759e-07
6.233070e+02    7.000549e-07
6.328846e+02    6.699300e-07
6.426093e+02    6.413209e-07
6.524835e+02    6.134902e-07
6.625094e+02    5.868606e-07
6.726894e+02    5.613859e-07
6.830258e+02    5.363442e-07
6.935210e+02    5.126815e-07
7.041775e+02    4.899757e-07
7.149977e+02    4.678377e-07
7.259842e+02    4.467558e-07
7.371395e+02    4.264770e-07
7.484662e+02    4.068175e-07
7.599669e+02    3.881627e-07
7.716444e+02    3.700587e-07
7.955404e+02    3.362694e-07
8.077645e+02    3.202473e-07
8.201764e+02    3.048723e-07
8.327791e+02    2.903487e-07
8.455754e+02    2.761234e-07
8.585683e+02    2.629106e-07
8.717608e+02    2.498896e-07
8.851561e+02    2.374917e-07
8.987572e+02    2.255386e-07
9.125673e+02    2.142606e-07
9.265896e+02    2.034362e-07
9.408273e+02    1.929686e-07
9.552839e+02    1.830217e-07
9.699626e+02    1.734903e-07
9.848668e+02    1.644441e-07
1.000000e+03    1.558002e-07
