# W [GeV]    S_gg [GeV^-1]
1.000000e+01    1.155910e-03
1.015366e+01    1.129839e-03
1.030968e+01    1.102848e-03
1.046809e+01    1.078155e-03
1.062894e+01    1.053873e-03
1.079226e+01    1.027924e-03
1.095810e+01    1.004778e-03
1.112648e+01    9.819590e-04
1.129744e+01    9.590529e-04
1.147104e+01    9.364765e-04
1.164730e+01    9.145094e-04
1.182627e+01    8.936849e-04
1.200799e+01    8.723672e-04
1.219250e+01    8.524533e-04
1.237985e+01    8.325381e-04
1.257007e+01    8.122861e-04
1.295934e+01    7.758111e-04
1.315847e+01    7.572656e-04
1.336066e+01    7.395318e-04
1.356595e+01    7.221420e-04
1.377440e+01    7.050539e-04
1.398606e+01    6.885284e-04
1.420097e+01    6.724473e-04
1.441917e+01    6.557751e-04
1.464074e+01    6.401644e-04
1.509413e+01    6.109511e-04
1.532606e+01    5.966799e-04
1.628998e+01    5.412727e-04
1.654029e+01    5.284010e-04
1.679444e+01    5.160681e-04
1.705250e+01    5.033504e-04
1.731453e+01    4.913927e-04
1.785072e+01    4.683336e-04
1.812501e+01    4.566550e-04
1.840351e+01    4.459962e-04
1.868629e+01    4.349223e-04
1.897342e+01    4.246297e-04
1.956099e+01    4.047489e-04
2.016674e+01    3.851566e-04
2.079126e+01    3.663320e-04
2.111073e+01    3.573969e-04
2.143512e+01    3.490632e-04
2.209891e+01    3.321256e-04
2.243848e+01    3.242387e-04
2.278326e+01    3.161231e-04
2.313334e+01    3.082090e-04
2.348881e+01    3.008734e-04
2.384973e+01    2.934720e-04
2.421620e+01    2.861003e-04
2.458830e+01    2.791077e-04
2.496612e+01    2.723230e-04
2.534974e+01    2.655681e-04
2.573926e+01    2.589545e-04
2.613476e+01    2.524119e-04
2.694409e+01    2.401867e-04
2.735811e+01    2.342562e-04
2.777849e+01    2.281438e-04
2.820533e+01    2.228133e-04
2.863872e+01    2.171795e-04
2.952560e+01    2.064207e-04
2.997928e+01    2.012915e-04
3.090767e+01    1.911532e-04
3.138259e+01    1.863747e-04
3.186480e+01    1.817827e-04
3.335637e+01    1.682822e-04
3.386892e+01    1.640623e-04
3.438934e+01    1.598270e-04
3.491776e+01    1.555781e-04
3.545430e+01    1.517971e-04
3.599908e+01    1.479264e-04
3.655223e+01    1.440552e-04
3.711389e+01    1.404639e-04
3.768417e+01    1.369264e-04
3.885116e+01    1.298754e-04
3.944814e+01    1.266346e-04
4.005429e+01    1.233315e-04
4.066975e+01    1.201738e-04
4.192920e+01    1.139543e-04
4.257347e+01    1.109850e-04
4.322765e+01    1.080507e-04
4.389187e+01    1.053223e-04
4.525110e+01    9.980939e-05
4.594642e+01    9.721415e-05
4.665242e+01    9.469682e-05
4.736927e+01    9.214310e-05
4.809713e+01    8.976583e-05
4.883618e+01    8.739207e-05
4.958659e+01    8.500529e-05
5.034853e+01    8.283901e-05
5.112217e+01    8.064748e-05
5.190770e+01    7.849538e-05
5.270530e+01    7.642791e-05
5.351516e+01    7.440505e-05
5.433746e+01    7.241635e-05
5.517240e+01    7.041887e-05
5.602016e+01    6.857613e-05
5.688096e+01    6.676207e-05
5.775498e+01    6.495599e-05
5.864242e+01    6.321374e-05
6.045844e+01    5.979883e-05
6.138743e+01    5.820806e-05
6.233070e+01    5.661156e-05
6.328846e+01    5.507870e-05
6.426093e+01    5.356961e-05
6.524835e+01    5.211601e-05
6.625094e+01    5.067780e-05
6.726894e+01    4.932408e-05
6.830258e+01    4.796076e-05
6.935210e+01    4.664293e-05
7.041775e+01    4.538029e-05
7.259842e+01    4.286950e-05
7.599669e+01    3.938124e-05
7.716444e+01    3.830516e-05
7.835013e+01    3.722343e-05
7.955404e+01    3.618998e-05
8.077645e+01    3.516511e-05
8.327791e+01    3.321216e-05
8.455754e+01    3.227746e-05
8.585683e+01    3.134826e-05
8.717608e+01    3.048592e-05
8.851561e+01    2.962212e-05
8.987572e+01    2.877656e-05
9.125673e+01    2.794552e-05
9.265896e+01    2.714762e-05
9.699626e+01    2.485356e-05
9.848668e+01    2.416351e-05
1.000000e+02    2.345507e-05
1.015366e+02    2.276581e-05
1.030968e+02    2.209602e-05
1.062894e+02    2.082203e-05
1.095810e+02    1.961712e-05
1.112648e+02    1.904728e-05
1.129744e+02    1.848269e-05
1.147104e+02    1.793916e-05
1.164730e+02    1.739342e-05
1.182627e+02    1.688295e-05
1.200799e+02    1.637191e-05
1.219250e+02    1.589493e-05
1.237985e+02    1.540857e-05
1.257007e+02    1.495330e-05
1.276322e+02    1.449069e-05
1.295934e+02    1.406390e-05
1.315847e+02    1.362910e-05
1.336066e+02    1.323004e-05
1.356595e+02    1.281630e-05
1.377440e+02    1.242982e-05
1.398606e+02    1.204491e-05
1.420097e+02    1.167146e-05
1.441917e+02    1.131436e-05
1.486570e+02    1.062811e-05
1.509413e+02    1.029634e-05
1.532606e+02    9.975185e-06
1.556155e+02    9.662793e-06
1.580067e+02    9.357366e-06
1.604346e+02    9.066943e-06
1.628998e+02    8.776940e-06
1.654029e+02    8.495454e-06
1.679444e+02    8.234093e-06
1.705250e+02    7.962499e-06
1.731453e+02    7.712202e-06
1.758058e+02    7.467097e-06
1.785072e+02    7.228822e-06
1.812501e+02    6.993089e-06
1.840351e+02    6.764769e-06
1.868629e+02    6.547136e-06
1.897342e+02    6.334581e-06
1.926496e+02    6.127448e-06
1.956099e+02    5.928266e-06
1.986155e+02    5.732306e-06
2.016674e+02    5.545339e-06
2.047662e+02    5.360311e-06
2.079126e+02    5.182773e-06
2.111073e+02    5.008919e-06
2.143512e+02    4.840949e-06
2.176448e+02    4.679809e-06
2.209891e+02    4.525665e-06
2.243848e+02    4.370114e-06
2.278326e+02    4.221891e-06
2.313334e+02    4.079264e-06
2.348881e+02    3.939576e-06
2.384973e+02    3.803585e-06
2.421620e+02    3.673826e-06
2.458830e+02    3.546243e-06
2.496612e+02    3.422035e-06
2.534974e+02    3.304982e-06
2.573926e+02    3.189240e-06
2.613476e+02    3.077233e-06
2.653634e+02    2.970116e-06
2.694409e+02    2.863497e-06
2.777849e+02    2.663787e-06
2.820533e+02    2.568429e-06
2.952560e+02    2.300148e-06
2.997928e+02    2.216516e-06
3.043993e+02    2.135943e-06
3.090767e+02    2.058780e-06
3.186480e+02    1.909139e-06
3.235443e+02    1.838942e-06
