# W [GeV]    S_gg [GeV^-1]
1.000000e+01    1.608127e-03
1.015366e+01    1.574794e-03
1.030968e+01    1.542931e-03
1.046809e+01    1.509387e-03
1.062894e+01    1.478872e-03
1.079226e+01    1.447053e-03
1.095810e+01    1.418307e-03
1.129744e+01    1.359841e-03
1.147104e+01    1.331615e-03
1.164730e+01    1.302327e-03
1.182627e+01    1.273632e-03
1.200799e+01    1.248738e-03
1.257007e+01    1.172239e-03
1.295934e+01    1.122040e-03
1.315847e+01    1.098924e-03
1.336066e+01    1.075714e-03
1.356595e+01    1.052083e-03
1.377440e+01    1.030126e-03
1.398606e+01    1.007959e-03
1.420097e+01    9.864964e-04
1.441917e+01    9.652899e-04
1.486570e+01    9.244437e-04
1.509413e+01    9.053019e-04
1.532606e+01    8.857384e-04
1.556155e+01    8.669301e-04
1.580067e+01    8.478332e-04
1.604346e+01    8.295161e-04
1.628998e+01    8.118127e-04
1.679444e+01    7.772071e-04
1.705250e+01    7.603955e-04
1.731453e+01    7.442868e-04
1.758058e+01    7.274505e-04
1.785072e+01    7.118445e-04
1.812501e+01    6.964661e-04
1.840351e+01    6.812554e-04
1.868629e+01    6.658138e-04
1.897342e+01    6.516393e-04
1.926496e+01    6.371225e-04
1.956099e+01    6.234385e-04
1.986155e+01    6.097396e-04
2.016674e+01    5.959679e-04
2.047662e+01    5.833147e-04
2.079126e+01    5.702399e-04
2.111073e+01    5.577954e-04
2.143512e+01    5.449265e-04
2.176448e+01    5.334665e-04
2.209891e+01    5.209866e-04
2.243848e+01    5.093547e-04
2.278326e+01    4.982265e-04
2.313334e+01    4.871301e-04
2.348881e+01    4.762089e-04
2.384973e+01    4.654841e-04
2.458830e+01    4.449519e-04
2.496612e+01    4.349900e-04
2.573926e+01    4.156071e-04
2.613476e+01    4.055997e-04
2.694409e+01    3.876678e-04
2.735811e+01    3.789281e-04
2.820533e+01    3.615736e-04
2.907878e+01    3.453083e-04
2.952560e+01    3.373161e-04
2.997928e+01    3.297382e-04
3.043993e+01    3.220280e-04
3.186480e+01    3.001231e-04
3.235443e+01    2.930618e-04
3.335637e+01    2.796372e-04
3.438934e+01    2.666956e-04
3.491776e+01    2.602041e-04
3.545430e+01    2.541624e-04
3.599908e+01    2.479664e-04
3.655223e+01    2.425062e-04
3.711389e+01    2.365964e-04
3.826321e+01    2.254355e-04
3.885116e+01    2.201166e-04
3.944814e+01    2.148681e-04
