0.42621E-05 0.23902E-07 0.00000E+01 300036 0 0 8862 0.20800E+10 0.00000E+01 0.42621E-05 0.00000E+01 0.00000E+01 0
1 4.1942e-06 3.0246e-07 7.2113 0.0020729 4.1942e-06
2 4.1698e-06 9.3666e-08 3.1767 0.00041815 4.1698e-06
3 4.256e-06 4.548e-08 2.1372 0.0001828 4.256e-06
4 4.7511e-06 3.5146e-07 7.3976 0.0022474 4.7511e-06
5 4.308e-06 7.8483e-08 2.5764 0.00023367 4.308e-06
6 4.2322e-06 4.1026e-08 1.9388 0.00022872 4.2322e-06
7 4.7874e-06 2.5614e-07 5.3503 0.00084681 4.7874e-06
8 4.2849e-06 7.6067e-08 2.5106 0.00024099 4.2849e-06
9 4.2789e-06 4.273e-08 1.9973 0.00027124 4.2789e-06
10 3.9472e-06 1.6286e-07 4.1259 0.00034977 3.9472e-06
11 4.3297e-06 8.1856e-08 2.6737 0.00023797 4.3297e-06
12 4.2587e-06 4.3386e-08 2.0375 0.0002892 4.2587e-06
<lo_statistics>
<cumulated_time> 141.38279 </cumulated_time>
</lo_statistics>
