# W [GeV]    S_gg [GeV^-1]
3.335637e+02    7.355778e-06
3.386892e+02    7.127510e-06
3.438934e+02    6.904571e-06
3.491776e+02    6.688233e-06
3.545430e+02    6.481456e-06
3.599908e+02    6.278481e-06
3.711389e+02    5.885614e-06
3.768417e+02    5.696280e-06
3.826321e+02    5.512526e-06
3.885116e+02    5.336693e-06
3.944814e+02    5.164774e-06
4.066975e+02    4.833271e-06
4.129467e+02    4.677542e-06
4.322765e+02    4.226869e-06
4.389187e+02    4.087125e-06
4.456630e+02    3.950413e-06
4.525110e+02    3.816401e-06
4.594642e+02    3.688118e-06
4.665242e+02    3.561580e-06
4.736927e+02    3.441836e-06
4.809713e+02    3.324113e-06
4.883618e+02    3.209793e-06
5.034853e+02    2.991892e-06
5.112217e+02    2.886910e-06
5.270530e+02    2.686444e-06
5.351516e+02    2.591558e-06
5.433746e+02    2.499088e-06
5.517240e+02    2.410158e-06
5.602016e+02    2.323485e-06
5.688096e+02    2.240428e-06
5.775498e+02    2.157886e-06
5.864242e+02    2.079642e-06
5.954351e+02    2.003873e-06
6.045844e+02    1.928104e-06
6.138743e+02    1.858203e-06
6.233070e+02    1.788038e-06
6.328846e+02    1.721123e-06
6.426093e+02    1.656222e-06
6.524835e+02    1.592978e-06
6.625094e+02    1.532457e-06
6.726894e+02    1.474209e-06
6.830258e+02    1.417476e-06
6.935210e+02    1.361831e-06
7.149977e+02    1.257568e-06
7.259842e+02    1.208112e-06
7.484662e+02    1.113560e-06
7.716444e+02    1.026003e-06
7.955404e+02    9.436388e-07
8.077645e+02    9.055464e-07
8.201764e+02    8.674015e-07
8.327791e+02    8.314382e-07
8.455754e+02    7.965144e-07
8.585683e+02    7.630842e-07
8.717608e+02    7.307892e-07
8.987572e+02    6.692243e-07
9.125673e+02    6.403027e-07
9.265896e+02    6.123945e-07
9.408273e+02    5.855179e-07
9.552839e+02    5.596308e-07
9.699626e+02    5.347272e-07
9.848668e+02    5.106685e-07
1.000000e+03    4.876914e-07
