# W [GeV]    S_gg [GeV^-1]
1.000000e+01    1.382486e-03
1.015366e+01    1.350941e-03
1.030968e+01    1.319884e-03
1.046809e+01    1.290140e-03
1.062894e+01    1.259245e-03
1.079226e+01    1.233407e-03
1.095810e+01    1.204344e-03
1.112648e+01    1.177891e-03
1.129744e+01    1.151104e-03
1.164730e+01    1.098307e-03
1.182627e+01    1.073604e-03
1.219250e+01    1.025529e-03
1.237985e+01    1.001772e-03
1.276322e+01    9.560702e-04
1.315847e+01    9.131559e-04
1.356595e+01    8.717382e-04
1.377440e+01    8.512140e-04
1.398606e+01    8.318197e-04
1.420097e+01    8.130395e-04
1.441917e+01    7.946960e-04
1.464074e+01    7.767298e-04
1.486570e+01    7.577593e-04
1.509413e+01    7.403512e-04
1.532606e+01    7.236954e-04
1.556155e+01    7.070941e-04
1.580067e+01    6.902065e-04
1.604346e+01    6.737874e-04
1.628998e+01    6.585354e-04
1.654029e+01    6.430218e-04
1.679444e+01    6.284264e-04
1.705250e+01    6.136379e-04
1.731453e+01    5.983396e-04
1.758058e+01    5.854101e-04
1.785072e+01    5.708784e-04
1.812501e+01    5.582541e-04
1.840351e+01    5.445098e-04
1.868629e+01    5.320627e-04
1.897342e+01    5.196300e-04
1.926496e+01    5.075229e-04
1.986155e+01    4.837851e-04
2.016674e+01    4.723246e-04
2.079126e+01    4.502119e-04
2.143512e+01    4.293017e-04
2.176448e+01    4.188786e-04
2.243848e+01    3.992324e-04
2.278326e+01    3.900269e-04
2.313334e+01    3.801984e-04
2.348881e+01    3.716310e-04
2.384973e+01    3.625592e-04
2.458830e+01    3.452794e-04
2.496612e+01    3.370079e-04
2.534974e+01    3.290591e-04
2.613476e+01    3.131982e-04
2.653634e+01    3.059572e-04
2.694409e+01    2.980738e-04
2.735811e+01    2.912280e-04
2.777849e+01    2.841175e-04
2.863872e+01    2.706289e-04
2.907878e+01    2.640375e-04
2.952560e+01    2.576745e-04
2.997928e+01    2.513724e-04
3.043993e+01    2.452676e-04
3.090767e+01    2.393298e-04
3.186480e+01    2.278671e-04
3.235443e+01    2.221270e-04
3.285158e+01    2.166154e-04
3.335637e+01    2.112100e-04
3.386892e+01    2.061605e-04
3.438934e+01    2.009975e-04
3.491776e+01    1.960939e-04
3.545430e+01    1.911684e-04
3.599908e+01    1.864631e-04
3.655223e+01    1.819665e-04
3.711389e+01    1.774086e-04
3.768417e+01    1.730932e-04
3.826321e+01    1.686843e-04
3.885116e+01    1.646034e-04
3.944814e+01    1.604557e-04
4.005429e+01    1.564444e-04
4.066975e+01    1.524171e-04
4.192920e+01    1.449947e-04
4.257347e+01    1.412782e-04
4.322765e+01    1.377787e-04
4.389187e+01    1.342716e-04
4.456630e+01    1.309465e-04
4.525110e+01    1.274811e-04
4.594642e+01    1.244099e-04
4.665242e+01    1.211946e-04
4.736927e+01    1.181698e-04
4.809713e+01    1.151218e-04
4.883618e+01    1.122199e-04
4.958659e+01    1.093264e-04
5.034853e+01    1.066435e-04
5.112217e+01    1.037724e-04
5.190770e+01    1.012007e-04
5.270530e+01    9.856677e-05
5.351516e+01    9.611613e-05
5.433746e+01    9.352250e-05
5.517240e+01    9.120922e-05
5.602016e+01    8.885062e-05
5.864242e+01    8.214029e-05
5.954351e+01    7.998230e-05
6.045844e+01    7.790980e-05
6.426093e+01    7.012193e-05
6.524835e+01    6.829963e-05
6.625094e+01    6.648266e-05
6.726894e+01    6.475595e-05
6.830258e+01    6.304141e-05
6.935210e+01    6.132268e-05
7.041775e+01    5.970127e-05
7.149977e+01    5.816132e-05
7.371395e+01    5.513751e-05
7.484662e+01    5.364370e-05
7.599669e+01    5.221861e-05
7.716444e+01    5.081884e-05
7.835013e+01    4.946537e-05
8.077645e+01    4.686774e-05
8.201764e+01    4.557029e-05
8.455754e+01    4.316434e-05
8.585683e+01    4.200633e-05
8.717608e+01    4.085688e-05
8.851561e+01    3.977747e-05
8.987572e+01    3.865698e-05
9.125673e+01    3.761561e-05
9.265896e+01    3.656283e-05
9.408273e+01    3.555043e-05
9.552839e+01    3.458961e-05
9.699626e+01    3.365172e-05
9.848668e+01    3.271987e-05
1.000000e+02    3.182770e-05
1.015366e+02    3.093275e-05
1.030968e+02    3.008122e-05
1.046809e+02    2.924561e-05
1.095810e+02    2.687823e-05
1.112648e+02    2.612595e-05
1.147104e+02    2.466927e-05
1.164730e+02    2.397319e-05
1.182627e+02    2.330153e-05
1.200799e+02    2.266119e-05
1.219250e+02    2.199522e-05
1.237985e+02    2.137537e-05
1.295934e+02    1.959706e-05
1.315847e+02    1.904492e-05
1.336066e+02    1.848939e-05
1.356595e+02    1.795952e-05
1.377440e+02    1.744332e-05
1.398606e+02    1.693455e-05
1.420097e+02    1.645374e-05
1.441917e+02    1.596505e-05
1.464074e+02    1.549679e-05
1.486570e+02    1.504793e-05
1.509413e+02    1.460667e-05
1.532606e+02    1.417806e-05
1.556155e+02    1.376525e-05
1.580067e+02    1.336212e-05
1.604346e+02    1.295893e-05
1.628998e+02    1.257492e-05
1.679444e+02    1.183504e-05
1.731453e+02    1.114836e-05
1.758058e+02    1.079978e-05
1.785072e+02    1.048826e-05
1.812501e+02    1.016754e-05
1.840351e+02    9.857874e-06
1.926496e+02    8.988039e-06
1.956099e+02    8.708662e-06
2.016674e+02    8.182573e-06
2.047662e+02    7.930737e-06
2.079126e+02    7.687756e-06
2.111073e+02    7.447876e-06
2.143512e+02    7.216593e-06
2.176448e+02    6.988275e-06
2.209891e+02    6.773245e-06
2.243848e+02    6.559181e-06
2.278326e+02    6.348993e-06
2.313334e+02    6.151314e-06
2.348881e+02    5.957219e-06
2.384973e+02    5.770079e-06
2.421620e+02    5.585286e-06
2.458830e+02    5.407507e-06
2.496612e+02    5.234590e-06
2.534974e+02    5.065369e-06
2.573926e+02    4.902391e-06
2.613476e+02    4.740695e-06
2.653634e+02    4.589225e-06
2.694409e+02    4.440563e-06
2.735811e+02    4.294249e-06
2.777849e+02    4.153576e-06
2.820533e+02    4.017314e-06
2.863872e+02    3.883962e-06
2.907878e+02    3.756047e-06
2.952560e+02    3.631629e-06
2.997928e+02    3.507836e-06
3.090767e+02    3.278742e-06
3.138259e+02    3.165573e-06
3.186480e+02    3.060013e-06
3.235443e+02    2.956560e-06
3.285158e+02    2.855050e-06
3.386892e+02    2.662978e-06
3.438934e+02    2.572908e-06
3.545430e+02    2.396385e-06
3.599908e+02    2.313499e-06
3.655223e+02    2.232284e-06
3.711389e+02    2.154579e-06
3.768417e+02    2.079042e-06
3.826321e+02    2.004842e-06
3.944814e+02    1.865634e-06
4.005429e+02    1.798428e-06
4.066975e+02    1.733773e-06
4.129467e+02    1.670720e-06
4.192920e+02    1.610438e-06
4.257347e+02    1.551667e-06
4.322765e+02    1.494933e-06
4.389187e+02    1.440941e-06
4.456630e+02    1.387665e-06
4.594642e+02    1.287028e-06
4.665242e+02    1.238208e-06
4.736927e+02    1.191508e-06
4.809713e+02    1.147354e-06
4.883618e+02    1.103636e-06
4.958659e+02    1.062638e-06
5.034853e+02    1.020614e-06
5.112217e+02    9.822855e-07
5.190770e+02    9.448418e-07
5.270530e+02    9.074588e-07
5.517240e+02    8.055711e-07
5.602016e+02    7.737173e-07
5.688096e+02    7.432638e-07
5.775498e+02    7.134067e-07
5.954351e+02    6.575107e-07
6.045844e+02    6.305321e-07
6.328846e+02    5.563603e-07
6.426093e+02    5.336272e-07
6.524835e+02    5.112845e-07
6.726894e+02    4.694470e-07
6.935210e+02    4.304920e-07
7.041775e+02    4.120139e-07
7.149977e+02    3.943831e-07
7.259842e+02    3.773098e-07
7.371395e+02    3.610260e-07
7.484662e+02    3.451912e-07
7.599669e+02    3.298347e-07
7.716444e+02    3.154771e-07
7.955404e+02    2.877882e-07
8.077645e+02    2.750642e-07
8.327791e+02    2.506256e-07
8.455754e+02    2.391410e-07
8.585683e+02    2.279914e-07
8.717608e+02    2.174384e-07
9.125673e+02    1.881529e-07
9.265896e+02    1.791498e-07
9.408273e+02    1.705810e-07
9.552839e+02    1.623039e-07
9.699626e+02    1.544410e-07
9.848668e+02    1.468472e-07
