# W [GeV]    S_gg [GeV^-1]
3.043993e+01    3.412944e-04
3.090767e+01    3.331557e-04
3.138259e+01    3.252955e-04
3.186480e+01    3.175119e-04
3.235443e+01    3.099249e-04
3.285158e+01    3.026851e-04
3.335637e+01    2.954078e-04
3.386892e+01    2.882301e-04
3.491776e+01    2.746489e-04
3.599908e+01    2.615741e-04
3.711389e+01    2.490875e-04
3.768417e+01    2.431832e-04
3.885116e+01    2.315258e-04
3.944814e+01    2.260579e-04
4.005429e+01    2.205462e-04
4.066975e+01    2.151221e-04
4.129467e+01    2.099048e-04
4.192920e+01    2.048295e-04
4.257347e+01    1.998184e-04
4.322765e+01    1.948229e-04
4.389187e+01    1.902826e-04
4.456630e+01    1.856319e-04
4.525110e+01    1.809980e-04
4.594642e+01    1.765523e-04
4.665242e+01    1.721661e-04
4.736927e+01    1.680921e-04
4.809713e+01    1.639032e-04
4.883618e+01    1.598850e-04
4.958659e+01    1.559074e-04
5.034853e+01    1.519869e-04
5.112217e+01    1.481833e-04
5.270530e+01    1.409303e-04
5.351516e+01    1.374675e-04
5.517240e+01    1.306526e-04
5.602016e+01    1.274506e-04
5.688096e+01    1.242780e-04
5.775498e+01    1.210820e-04
5.954351e+01    1.150779e-04
6.138743e+01    1.093664e-04
6.233070e+01    1.065669e-04
6.426093e+01    1.012819e-04
6.524835e+01    9.866277e-05
6.625094e+01    9.614446e-05
6.830258e+01    9.130449e-05
7.041775e+01    8.672949e-05
7.149977e+01    8.451461e-05
7.259842e+01    8.238010e-05
7.371395e+01    8.019450e-05
7.599669e+01    7.610748e-05
7.716444e+01    7.411967e-05
7.835013e+01    7.220301e-05
7.955404e+01    7.028828e-05
8.077645e+01    6.851669e-05
8.201764e+01    6.673980e-05
8.327791e+01    6.499768e-05
8.455754e+01    6.328283e-05
8.585683e+01    6.161100e-05
8.717608e+01    6.002052e-05
9.125673e+01    5.536650e-05
9.408273e+01    5.250789e-05
9.552839e+01    5.112526e-05
9.699626e+01    4.974962e-05
9.848668e+01    4.843546e-05
1.015366e+02    4.587090e-05
1.062894e+02    4.228740e-05
1.079226e+02    4.112271e-05
1.095810e+02    4.001146e-05
1.112648e+02    3.893713e-05
1.129744e+02    3.787811e-05
1.164730e+02    3.585434e-05
1.182627e+02    3.485309e-05
1.200799e+02    3.391169e-05
1.219250e+02    3.299960e-05
1.237985e+02    3.210450e-05
1.257007e+02    3.119812e-05
1.295934e+02    2.950526e-05
1.315847e+02    2.868494e-05
1.336066e+02    2.789705e-05
1.377440e+02    2.635885e-05
1.398606e+02    2.561515e-05
1.420097e+02    2.490071e-05
1.441917e+02    2.421858e-05
1.464074e+02    2.352986e-05
1.486570e+02    2.286822e-05
1.509413e+02    2.222037e-05
1.532606e+02    2.158651e-05
1.556155e+02    2.097614e-05
1.580067e+02    2.037260e-05
1.604346e+02    1.979094e-05
1.628998e+02    1.923553e-05
1.654029e+02    1.868383e-05
1.679444e+02    1.814132e-05
1.705250e+02    1.761804e-05
1.731453e+02    1.711871e-05
1.758058e+02    1.662169e-05
1.785072e+02    1.614071e-05
1.812501e+02    1.567208e-05
1.840351e+02    1.520958e-05
1.897342e+02    1.433069e-05
1.926496e+02    1.390494e-05
1.956099e+02    1.350260e-05
1.986155e+02    1.310518e-05
2.016674e+02    1.271130e-05
2.047662e+02    1.233965e-05
2.079126e+02    1.196858e-05
2.111073e+02    1.161284e-05
2.143512e+02    1.126373e-05
2.209891e+02    1.059951e-05
2.278326e+02    9.966221e-06
2.313334e+02    9.664260e-06
2.348881e+02    9.366391e-06
2.384973e+02    9.083013e-06
2.421620e+02    8.803847e-06
2.458830e+02    8.539422e-06
2.496612e+02    8.270709e-06
2.573926e+02    7.769633e-06
2.613476e+02    7.526816e-06
2.653634e+02    7.288447e-06
2.694409e+02    7.061604e-06
2.735811e+02    6.840621e-06
2.777849e+02    6.626621e-06
2.820533e+02    6.413259e-06
2.863872e+02    6.211928e-06
2.907878e+02    6.017200e-06
2.952560e+02    5.826242e-06
2.997928e+02    5.636099e-06
3.043993e+02    5.456868e-06
3.090767e+02    5.281933e-06
3.138259e+02    5.111210e-06
3.186480e+02    4.944358e-06
3.235443e+02    4.783427e-06
3.285158e+02    4.627467e-06
3.335637e+02    4.476830e-06
3.386892e+02    4.331559e-06
3.438934e+02    4.186057e-06
3.491776e+02    4.048776e-06
3.545430e+02    3.911886e-06
3.599908e+02    3.782171e-06
3.655223e+02    3.656021e-06
3.711389e+02    3.533194e-06
3.768417e+02    3.415608e-06
3.826321e+02    3.300244e-06
3.885116e+02    3.186788e-06
3.944814e+02    3.078090e-06
4.005429e+02    2.973025e-06
4.066975e+02    2.870972e-06
4.129467e+02    2.770865e-06
4.192920e+02    2.675989e-06
4.257347e+02    2.583988e-06
4.322765e+02    2.492485e-06
4.389187e+02    2.405594e-06
4.456630e+02    2.320391e-06
4.525110e+02    2.238355e-06
4.594642e+02    2.159073e-06
4.665242e+02    2.081449e-06
4.809713e+02    1.934969e-06
4.883618e+02    1.865255e-06
4.958659e+02    1.797490e-06
5.034853e+02    1.732822e-06
5.112217e+02    1.668896e-06
5.190770e+02    1.607368e-06
5.270530e+02    1.548039e-06
5.351516e+02    1.491049e-06
5.433746e+02    1.435018e-06
5.517240e+02    1.381709e-06
5.602016e+02    1.330214e-06
5.688096e+02    1.279571e-06
5.775498e+02    1.230873e-06
5.864242e+02    1.184317e-06
5.954351e+02    1.138324e-06
6.045844e+02    1.094895e-06
6.328846e+02    9.717955e-07
6.426093e+02    9.334640e-07
6.625094e+02    8.611085e-07
6.726894e+02    8.267737e-07
6.830258e+02    7.936050e-07
6.935210e+02    7.614547e-07
7.041775e+02    7.306480e-07
7.149977e+02    7.010603e-07
7.259842e+02    6.717553e-07
7.371395e+02    6.447183e-07
7.484662e+02    6.172971e-07
7.599669e+02    5.916920e-07
7.716444e+02    5.670850e-07
7.835013e+02    5.430381e-07
7.955404e+02    5.201535e-07
8.077645e+02    4.977729e-07
8.201764e+02    4.764222e-07
8.327791e+02    4.560280e-07
8.455754e+02    4.360775e-07
8.585683e+02    4.170288e-07
8.851561e+02    3.809430e-07
9.125673e+02    3.477129e-07
9.265896e+02    3.319227e-07
9.408273e+02    3.168461e-07
9.699626e+02    2.884503e-07
1.000000e+03    2.621432e-07
