# W [GeV]    S_gg [GeV^-1]
3.335637e+02    7.033869e-07
3.386892e+02    6.634584e-07
3.438934e+02    6.257947e-07
3.491776e+02    5.898519e-07
3.545430e+02    5.557984e-07
3.599908e+02    5.228969e-07
3.655223e+02    4.919678e-07
3.711389e+02    4.626518e-07
3.768417e+02    4.345166e-07
3.826321e+02    4.080568e-07
3.885116e+02    3.827830e-07
3.944814e+02    3.589868e-07
4.129467e+02    2.944652e-07
4.192920e+02    2.752360e-07
4.389187e+02    2.234677e-07
4.456630e+02    2.081372e-07
4.525110e+02    1.936076e-07
4.594642e+02    1.798795e-07
4.736927e+02    1.549001e-07
4.809713e+02    1.435251e-07
4.883618e+02    1.328604e-07
4.958659e+02    1.227936e-07
5.034853e+02    1.133335e-07
5.112217e+02    1.045132e-07
5.190770e+02    9.621031e-08
5.270530e+02    8.845140e-08
5.351516e+02    8.122108e-08
5.433746e+02    7.442219e-08
5.602016e+02    6.223796e-08
5.688096e+02    5.674100e-08
5.775498e+02    5.164440e-08
5.864242e+02    4.691080e-08
5.954351e+02    4.252363e-08
6.045844e+02    3.843364e-08
6.138743e+02    3.469138e-08
6.233070e+02    3.120816e-08
6.328846e+02    2.800966e-08
6.426093e+02    2.507736e-08
6.524835e+02    2.237923e-08
6.625094e+02    1.989401e-08
6.726894e+02    1.762301e-08
6.830258e+02    1.556387e-08
6.935210e+02    1.368630e-08
7.041775e+02    1.198446e-08
7.149977e+02    1.044432e-08
7.259842e+02    9.062414e-09
7.371395e+02    7.814757e-09
7.599669e+02    5.715690e-09
7.716444e+02    4.839678e-09
7.835013e+02    4.070785e-09
7.955404e+02    3.395461e-09
8.077645e+02    2.807174e-09
8.201764e+02    2.301257e-09
8.327791e+02    1.868629e-09
8.455754e+02    1.498622e-09
8.585683e+02    1.188856e-09
8.717608e+02    9.304381e-10
8.851561e+02    7.179629e-10
8.987572e+02    5.449678e-10
9.552839e+02    1.483229e-10
9.699626e+02    1.005262e-10
