# W [GeV]    S_gg [GeV^-1]
1.000000e+01    1.652361e-03
1.015366e+01    1.614916e-03
1.030968e+01    1.580620e-03
1.046809e+01    1.544302e-03
1.079226e+01    1.478351e-03
1.112648e+01    1.413073e-03
1.129744e+01    1.381183e-03
1.164730e+01    1.319526e-03
1.276322e+01    1.152367e-03
1.295934e+01    1.125495e-03
1.315847e+01    1.101217e-03
1.336066e+01    1.076423e-03
1.356595e+01    1.052344e-03
1.377440e+01    1.027984e-03
1.420097e+01    9.827003e-04
1.441917e+01    9.603214e-04
1.486570e+01    9.165502e-04
1.509413e+01    8.956252e-04
1.532606e+01    8.754350e-04
1.580067e+01    8.365618e-04
1.604346e+01    8.184062e-04
1.628998e+01    7.980068e-04
1.654029e+01    7.805993e-04
1.679444e+01    7.629549e-04
1.705250e+01    7.455129e-04
1.758058e+01    7.115241e-04
1.812501e+01    6.788551e-04
1.840351e+01    6.638176e-04
1.868629e+01    6.486108e-04
1.897342e+01    6.333922e-04
1.926496e+01    6.179498e-04
1.956099e+01    6.039299e-04
2.016674e+01    5.768889e-04
2.047662e+01    5.633956e-04
2.079126e+01    5.502736e-04
2.111073e+01    5.369854e-04
2.143512e+01    5.251722e-04
2.176448e+01    5.125946e-04
2.209891e+01    5.006409e-04
2.243848e+01    4.886788e-04
2.278326e+01    4.775284e-04
2.313334e+01    4.660879e-04
2.348881e+01    4.554606e-04
2.384973e+01    4.448835e-04
2.421620e+01    4.343745e-04
2.496612e+01    4.138916e-04
2.534974e+01    4.041631e-04
2.573926e+01    3.948792e-04
2.613476e+01    3.851212e-04
2.653634e+01    3.760479e-04
2.694409e+01    3.673766e-04
2.735811e+01    3.585637e-04
2.777849e+01    3.500688e-04
2.820533e+01    3.414784e-04
2.863872e+01    3.336413e-04
2.907878e+01    3.253818e-04
2.952560e+01    3.177705e-04
2.997928e+01    3.101680e-04
3.043993e+01    3.027201e-04
3.090767e+01    2.956092e-04
3.138259e+01    2.885929e-04
3.186480e+01    2.814577e-04
3.235443e+01    2.748312e-04
3.285158e+01    2.680695e-04
3.335637e+01    2.616239e-04
3.491776e+01    2.432044e-04
3.545430e+01    2.372886e-04
3.599908e+01    2.315574e-04
3.655223e+01    2.258185e-04
