# W [GeV]    S_gg [GeV^-1]
1.000000e+01    1.612439e-03
1.030968e+01    1.545886e-03
1.046809e+01    1.515176e-03
1.062894e+01    1.482941e-03
1.079226e+01    1.452509e-03
1.095810e+01    1.422505e-03
1.112648e+01    1.393898e-03
1.129744e+01    1.364050e-03
1.147104e+01    1.336180e-03
1.164730e+01    1.307299e-03
1.182627e+01    1.279972e-03
1.200799e+01    1.253154e-03
1.219250e+01    1.227115e-03
1.237985e+01    1.201886e-03
1.257007e+01    1.175772e-03
1.276322e+01    1.151612e-03
1.295934e+01    1.127366e-03
1.315847e+01    1.103882e-03
1.398606e+01    1.013983e-03
1.420097e+01    9.927787e-04
1.441917e+01    9.720954e-04
1.464074e+01    9.506042e-04
1.486570e+01    9.307318e-04
1.532606e+01    8.920859e-04
1.556155e+01    8.726334e-04
1.580067e+01    8.536544e-04
1.604346e+01    8.353611e-04
1.628998e+01    8.176685e-04
1.654029e+01    8.007087e-04
1.679444e+01    7.830157e-04
1.705250e+01    7.671553e-04
1.731453e+01    7.503357e-04
1.758058e+01    7.337532e-04
1.785072e+01    7.187335e-04
1.812501e+01    7.027833e-04
1.840351e+01    6.877799e-04
1.897342e+01    6.581327e-04
1.926496e+01    6.442774e-04
1.956099e+01    6.296775e-04
2.016674e+01    6.029399e-04
2.047662e+01    5.901808e-04
2.079126e+01    5.770721e-04
2.111073e+01    5.644094e-04
2.143512e+01    5.522247e-04
2.209891e+01    5.285492e-04
2.278326e+01    5.057077e-04
2.313334e+01    4.944246e-04
2.348881e+01    4.835484e-04
2.421620e+01    4.625565e-04
2.458830e+01    4.524204e-04
2.496612e+01    4.425261e-04
2.534974e+01    4.324453e-04
2.573926e+01    4.229895e-04
2.613476e+01    4.137585e-04
2.653634e+01    4.043193e-04
2.694409e+01    3.953147e-04
2.735811e+01    3.868289e-04
2.777849e+01    3.781197e-04
2.820533e+01    3.692954e-04
2.863872e+01    3.613498e-04
2.907878e+01    3.532130e-04
3.043993e+01    3.299388e-04
3.090767e+01    3.225659e-04
3.138259e+01    3.151987e-04
3.235443e+01    3.012415e-04
3.285158e+01    2.942498e-04
3.335637e+01    2.876016e-04
3.386892e+01    2.812511e-04
3.438934e+01    2.748573e-04
3.491776e+01    2.684840e-04
3.545430e+01    2.622955e-04
3.599908e+01    2.565254e-04
3.711389e+01    2.446295e-04
3.768417e+01    2.390587e-04
3.826321e+01    2.336149e-04
3.885116e+01    2.282017e-04
3.944814e+01    2.229474e-04
4.192920e+01    2.028322e-04
4.257347e+01    1.982930e-04
4.322765e+01    1.935377e-04
4.389187e+01    1.889434e-04
4.456630e+01    1.845782e-04
4.525110e+01    1.802497e-04
4.665242e+01    1.718139e-04
4.736927e+01    1.678984e-04
4.883618e+01    1.599556e-04
4.958659e+01    1.561605e-04
5.034853e+01    1.523975e-04
5.190770e+01    1.452388e-04
5.270530e+01    1.417890e-04
5.351516e+01    1.384092e-04
5.433746e+01    1.350316e-04
5.517240e+01    1.318462e-04
5.602016e+01    1.285400e-04
5.688096e+01    1.255509e-04
5.775498e+01    1.224513e-04
5.864242e+01    1.193982e-04
5.954351e+01    1.165175e-04
6.045844e+01    1.136602e-04
6.138743e+01    1.109431e-04
6.233070e+01    1.082188e-04
6.426093e+01    1.029617e-04
6.524835e+01    1.004316e-04
6.726894e+01    9.546734e-05
6.830258e+01    9.311737e-05
6.935210e+01    9.080654e-05
7.041775e+01    8.850859e-05
7.484662e+01    8.000615e-05
7.599669e+01    7.797494e-05
7.716444e+01    7.598360e-05
7.835013e+01    7.405094e-05
7.955404e+01    7.218347e-05
8.077645e+01    7.031547e-05
8.201764e+01    6.849740e-05
8.327791e+01    6.672837e-05
8.455754e+01    6.503289e-05
8.585683e+01    6.336619e-05
8.717608e+01    6.173552e-05
8.987572e+01    5.857921e-05
9.265896e+01    5.556678e-05
9.408273e+01    5.410668e-05
9.699626e+01    5.127879e-05
9.848668e+01    4.992293e-05
1.000000e+02    4.860024e-05
1.015366e+02    4.732502e-05
1.030968e+02    4.606265e-05
1.046809e+02    4.485183e-05
1.062894e+02    4.361735e-05
1.079226e+02    4.246186e-05
1.095810e+02    4.131985e-05
1.112648e+02    4.020571e-05
1.129744e+02    3.912506e-05
1.147104e+02    3.805491e-05
1.164730e+02    3.700711e-05
1.182627e+02    3.601978e-05
1.200799e+02    3.503378e-05
1.219250e+02    3.405282e-05
1.276322e+02    3.131476e-05
1.295934e+02    3.044903e-05
1.315847e+02    2.958505e-05
1.336066e+02    2.877606e-05
1.356595e+02    2.795936e-05
1.377440e+02    2.718152e-05
1.398606e+02    2.640793e-05
1.441917e+02    2.493134e-05
1.486570e+02    2.351783e-05
1.509413e+02    2.285828e-05
1.532606e+02    2.219225e-05
1.556155e+02    2.155371e-05
1.580067e+02    2.092431e-05
1.604346e+02    2.031917e-05
1.628998e+02    1.972611e-05
1.654029e+02    1.914900e-05
1.679444e+02    1.859098e-05
1.705250e+02    1.804239e-05
1.731453e+02    1.750930e-05
1.758058e+02    1.698401e-05
1.785072e+02    1.648873e-05
1.812501e+02    1.598731e-05
1.840351e+02    1.551663e-05
1.868629e+02    1.505333e-05
1.897342e+02    1.459637e-05
1.926496e+02    1.415585e-05
1.956099e+02    1.372421e-05
1.986155e+02    1.330338e-05
2.016674e+02    1.290145e-05
2.047662e+02    1.250232e-05
2.079126e+02    1.212306e-05
2.111073e+02    1.174336e-05
2.143512e+02    1.138444e-05
2.176448e+02    1.102423e-05
2.209891e+02    1.068352e-05
2.243848e+02    1.034863e-05
2.278326e+02    1.002711e-05
2.313334e+02    9.708807e-06
2.348881e+02    9.400672e-06
2.384973e+02    9.100730e-06
2.421620e+02    8.813179e-06
2.458830e+02    8.524605e-06
2.496612e+02    8.253964e-06
2.534974e+02    7.988889e-06
2.573926e+02    7.724981e-06
2.613476e+02    7.480806e-06
2.653634e+02    7.235063e-06
2.694409e+02    6.996780e-06
2.777849e+02    6.542746e-06
2.820533e+02    6.327173e-06
2.863872e+02    6.114635e-06
2.907878e+02    5.910794e-06
2.952560e+02    5.710342e-06
2.997928e+02    5.517437e-06
3.043993e+02    5.333797e-06
3.090767e+02    5.152721e-06
3.138259e+02    4.973382e-06
3.186480e+02    4.805404e-06
3.235443e+02    4.639205e-06
3.285158e+02    4.478445e-06
3.335637e+02    4.322501e-06
3.491776e+02    3.883308e-06
3.545430e+02    3.745410e-06
3.599908e+02    3.611121e-06
3.655223e+02    3.484197e-06
3.711389e+02    3.360867e-06
3.768417e+02    3.236978e-06
3.826321e+02    3.120295e-06
3.885116e+02    3.005215e-06
3.944814e+02    2.896838e-06
4.005429e+02    2.791568e-06
4.129467e+02    2.587436e-06
4.192920e+02    2.492379e-06
4.257347e+02    2.397681e-06
4.322765e+02    2.308541e-06
4.389187e+02    2.221466e-06
4.594642e+02    1.975808e-06
4.665242e+02    1.899374e-06
4.736927e+02    1.825682e-06
4.809713e+02    1.754482e-06
4.883618e+02    1.685698e-06
4.958659e+02    1.619375e-06
5.034853e+02    1.554518e-06
5.112217e+02    1.492082e-06
5.190770e+02    1.432591e-06
5.270530e+02    1.374789e-06
5.351516e+02    1.318757e-06
5.433746e+02    1.265105e-06
5.517240e+02    1.212784e-06
5.602016e+02    1.162577e-06
5.688096e+02    1.114404e-06
5.864242e+02    1.022538e-06
5.954351e+02    9.798532e-07
6.045844e+02    9.380632e-07
6.138743e+02    8.972595e-07
6.233070e+02    8.588175e-07
6.328846e+02    8.212937e-07
6.426093e+02    7.857595e-07
6.524835e+02    7.507619e-07
6.625094e+02    7.176702e-07
6.726894e+02    6.858324e-07
6.830258e+02    6.544052e-07
6.935210e+02    6.251827e-07
7.041775e+02    5.968010e-07
7.149977e+02    5.691687e-07
7.259842e+02    5.431108e-07
7.484662e+02    4.936471e-07
7.599669e+02    4.704059e-07
7.835013e+02    4.266704e-07
7.955404e+02    4.058323e-07
8.077645e+02    3.863730e-07
8.201764e+02    3.671549e-07
8.327791e+02    3.492864e-07
8.455754e+02    3.317430e-07
8.585683e+02    3.152142e-07
8.717608e+02    2.992138e-07
8.851561e+02    2.839250e-07
8.987572e+02    2.693348e-07
9.125673e+02    2.553846e-07
9.408273e+02    2.292446e-07
9.552839e+02    2.170499e-07
9.699626e+02    2.054419e-07
9.848668e+02    1.943661e-07
1.000000e+03    1.837108e-07
