# W [GeV]    S_gg [GeV^-1]
3.285158e+02    5.691688e-06
3.335637e+02    5.507364e-06
3.386892e+02    5.326139e-06
3.438934e+02    5.152930e-06
3.491776e+02    4.984487e-06
3.599908e+02    4.661157e-06
3.655223e+02    4.507231e-06
3.711389e+02    4.354718e-06
3.768417e+02    4.209343e-06
3.885116e+02    3.927592e-06
3.944814e+02    3.794480e-06
4.005429e+02    3.665006e-06
4.066975e+02    3.538839e-06
4.129467e+02    3.415778e-06
4.192920e+02    3.298639e-06
4.257347e+02    3.184084e-06
4.322765e+02    3.070801e-06
4.389187e+02    2.963440e-06
4.456630e+02    2.858440e-06
4.525110e+02    2.756910e-06
4.594642e+02    2.658740e-06
4.665242e+02    2.562944e-06
4.736927e+02    2.469684e-06
4.809713e+02    2.380336e-06
4.883618e+02    2.293268e-06
4.958659e+02    2.209505e-06
5.034853e+02    2.128077e-06
5.112217e+02    2.049784e-06
5.190770e+02    1.972736e-06
5.351516e+02    1.826840e-06
5.433746e+02    1.757123e-06
5.517240e+02    1.690823e-06
5.602016e+02    1.625468e-06
5.688096e+02    1.562456e-06
5.775498e+02    1.502272e-06
5.864242e+02    1.444085e-06
5.954351e+02    1.386623e-06
6.328846e+02    1.178220e-06
6.426093e+02    1.130719e-06
6.524835e+02    1.084669e-06
6.625094e+02    1.040335e-06
6.726894e+02    9.970062e-07
6.830258e+02    9.555224e-07
6.935210e+02    9.154440e-07
7.041775e+02    8.771474e-07
7.149977e+02    8.399495e-07
7.259842e+02    8.039875e-07
7.371395e+02    7.692953e-07
7.484662e+02    7.363976e-07
7.599669e+02    7.038180e-07
7.716444e+02    6.728975e-07
7.835013e+02    6.432874e-07
8.077645e+02    5.869563e-07
8.201764e+02    5.603497e-07
8.327791e+02    5.347451e-07
8.455754e+02    5.101313e-07
8.585683e+02    4.867423e-07
8.717608e+02    4.641548e-07
8.851561e+02    4.421351e-07
8.987572e+02    4.211556e-07
9.125673e+02    4.011051e-07
9.265896e+02    3.816775e-07
9.408273e+02    3.631054e-07
9.552839e+02    3.452951e-07
9.699626e+02    3.282108e-07
9.848668e+02    3.119307e-07
1.000000e+03    2.962106e-07
